is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Личные установки и ценности, мировоззрение (2043_4)","Ответственность , добросовестность (СК) (614_4)",Пунктуальность (СК) (612_4),Навыки по техническому обслуживанию транспортных средств соответствующей категории (без привязки) (1851_28),"Осуществление пассажирских перевозок (автобус, троллейбус, трамвай) (1853_28)",Дисциплинированность (СК) (593_4),Соблюдение правил дорожного движения (1847_28),"Общие знания (водитель трамвая, троллейбуса, трамвая) (1875_28)","Навыки, несвойственные водителю автобуса, троллейбуса, трамвая ( управление автомобилем) (1858_28)","Оформление путевой документации (водители автобуса, троллейбуса, трамвая) (1862_28)",Соблюдение графика движения автобуса по маршруту (1866_28),Знание устройств и технического обслуживания автобуса (1905_28),Выполнение поручений руководителя (ОПТ) (3036_36),Навыки по техническому обслуживанию  автобуса (1910_28),Внимательность (СК) (536_4),Выполнение ремонтных работ (ОПТ) (8285_36),"Вождение транспортных средств (без привязки к автобусу, троллейбусу, трамваю) (1902_28)",Вежливость (СК) (581_4),Вождение автобуса (1899_28),Доброжелательность (СК) (1126_4),Знание правил дорожного движения (1856_28),Воспитанность (СК) (585_4),Стрессоустойчивость (СК) (601_4),Знание устройств и технического обслуживания транспортных средств( без привязки) (1908_28),Целеустремленность (СК) (588_4)
False,0.0,Чеченская Республика,1,False,25000.0,25000.0,3195.2247,2769.975,2613.9201,2118.4457,1798.5331,1740.0125,1482.5218,975.3433,909.02,854.4007,671.0362,639.8252,596.9101,553.995,495.4744,460.362,456.4607,429.1511,425.2497,405.7428,394.0387,331.6167,276.9975,206.7728,198.97
False,0.0,Ненецкий автономный округ,1,False,16242.0,30000.0,3834.2697,3323.97,3136.7041,2542.1348,2158.2397,2088.015,1779.0262,1170.412,1090.824,1025.2809,805.2434,767.7903,716.2921,664.794,594.5693,552.4345,547.7528,514.9813,510.2996,486.8914,472.8464,397.9401,332.397,248.1273,238.764
True,2.0,Ростовская область,0,False,45900.0,90000.0,11502.809,9971.9101,9410.1124,7626.4045,6474.7191,6264.0449,5337.0787,3511.236,3272.4719,3075.8427,2415.7303,2303.3708,2148.8764,1994.382,1783.7079,1657.3034,1643.2584,1544.9438,1530.8989,1460.6742,1418.5393,1193.8202,997.191,744.382,716.2921
True,2.0,Республика Марий Эл,1,False,44000.0,90000.0,11502.809,9971.9101,9410.1124,7626.4045,6474.7191,6264.0449,5337.0787,3511.236,3272.4719,3075.8427,2415.7303,2303.3708,2148.8764,1994.382,1783.7079,1657.3034,1643.2584,1544.9438,1530.8989,1460.6742,1418.5393,1193.8202,997.191,744.382,716.2921
True,2.0,Республика Крым,1,False,70250.0,70250.0,8978.5815,7783.6298,7345.1155,5952.8324,5053.878,4889.4351,4165.8864,2740.7147,2554.3461,2400.8661,1885.6117,1797.9089,1677.3174,1556.726,1392.2831,1293.6174,1282.6545,1205.9145,1194.9516,1140.1373,1107.2488,931.843,778.363,581.0315,559.1058
True,2.0,Курская область,2,False,45900.0,70250.0,8978.5815,7783.6298,7345.1155,5952.8324,5053.878,4889.4351,4165.8864,2740.7147,2554.3461,2400.8661,1885.6117,1797.9089,1677.3174,1556.726,1392.2831,1293.6174,1282.6545,1205.9145,1194.9516,1140.1373,1107.2488,931.843,778.363,581.0315,559.1058
True,2.0,Краснодарский край,0,False,60000.0,128000.0,16359.5506,14182.2722,13383.2709,10846.4419,9208.4894,8908.8639,7590.5119,4993.7578,4654.1823,4374.5318,3435.7054,3275.9051,3056.1798,2836.4544,2536.829,2357.0537,2337.0787,2197.2534,2177.2784,2077.4032,2017.4782,1697.8777,1418.2272,1058.6767,1018.7266
True,2.0,Московская область,2,False,70000.0,105000.0,13419.9438,11633.8951,10978.4644,8897.4719,7553.839,7308.0524,6226.5918,4096.4419,3817.8839,3588.4831,2818.3521,2687.2659,2507.0225,2326.779,2080.9925,1933.5206,1917.1348,1802.4345,1786.0487,1704.1199,1654.9625,1392.7903,1163.3895,868.4457,835.6742
True,2.0,Ленинградская область,1,False,45900.0,74000.0,9457.8652,8199.1261,7737.2035,6270.5993,5323.6579,5150.437,4388.2647,2887.0162,2690.6991,2529.0262,1986.2672,1893.8826,1766.8539,1639.8252,1466.6042,1362.6717,1351.1236,1270.2871,1258.7391,1200.9988,1166.3546,981.5855,819.9126,612.0474,588.9513
True,2.0,Волгоградская область,2,False,40000.0,110000.0,14058.9888,12187.8901,11501.2484,9321.161,7913.5456,7656.0549,6523.0961,4291.5106,3999.6879,3759.3633,2952.5593,2815.231,2626.4045,2437.578,2180.0874,2025.593,2008.427,1888.2647,1871.0986,1785.2684,1733.7703,1459.1136,1218.789,909.8002,875.4682
True,2.0,Удмуртская Республика,1,False,40000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,2.0,Нижегородская область,0,False,40000.0,110000.0,14058.9888,12187.8901,11501.2484,9321.161,7913.5456,7656.0549,6523.0961,4291.5106,3999.6879,3759.3633,2952.5593,2815.231,2626.4045,2437.578,2180.0874,2025.593,2008.427,1888.2647,1871.0986,1785.2684,1733.7703,1459.1136,1218.789,909.8002,875.4682
True,2.0,Республика Татарстан,0,False,40000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,2.0,Саратовская область,2,False,40000.0,105000.0,13419.9438,11633.8951,10978.4644,8897.4719,7553.839,7308.0524,6226.5918,4096.4419,3817.8839,3588.4831,2818.3521,2687.2659,2507.0225,2326.779,2080.9925,1933.5206,1917.1348,1802.4345,1786.0487,1704.1199,1654.9625,1392.7903,1163.3895,868.4457,835.6742
True,2.0,Свердловская область,0,False,40000.0,110000.0,14058.9888,12187.8901,11501.2484,9321.161,7913.5456,7656.0549,6523.0961,4291.5106,3999.6879,3759.3633,2952.5593,2815.231,2626.4045,2437.578,2180.0874,2025.593,2008.427,1888.2647,1871.0986,1785.2684,1733.7703,1459.1136,1218.789,909.8002,875.4682
True,2.0,Кемеровская область,1,False,40000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,2.0,Владимирская область,1,False,45900.0,105000.0,13419.9438,11633.8951,10978.4644,8897.4719,7553.839,7308.0524,6226.5918,4096.4419,3817.8839,3588.4831,2818.3521,2687.2659,2507.0225,2326.779,2080.9925,1933.5206,1917.1348,1802.4345,1786.0487,1704.1199,1654.9625,1392.7903,1163.3895,868.4457,835.6742
True,2.0,Брянская область,1,False,105000.0,105000.0,13419.9438,11633.8951,10978.4644,8897.4719,7553.839,7308.0524,6226.5918,4096.4419,3817.8839,3588.4831,2818.3521,2687.2659,2507.0225,2326.779,2080.9925,1933.5206,1917.1348,1802.4345,1786.0487,1704.1199,1654.9625,1392.7903,1163.3895,868.4457,835.6742
True,2.0,Самарская область,0,False,40000.0,140000.0,17893.2584,15511.8602,14637.9526,11863.2959,10071.7853,9744.0699,8302.1223,5461.9226,5090.5119,4784.6442,3757.8027,3583.0212,3342.6966,3102.372,2774.6567,2578.0275,2556.1798,2403.2459,2381.3983,2272.1598,2206.6167,1857.0537,1551.186,1157.9276,1114.2322
True,2.0,Оренбургская область,2,False,60000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,2.0,Республика Башкортостан,0,False,40000.0,142000.0,18148.8764,15733.4582,14847.0662,12032.7715,10215.6679,9883.2709,8420.7241,5539.9501,5163.2335,4852.9963,3811.4856,3634.2072,3390.4494,3146.6916,2814.2946,2614.8564,2592.6966,2437.578,2415.4182,2304.6192,2238.1398,1883.583,1573.3458,1174.4694,1130.1498
True,2.0,Челябинская область,0,False,26000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,2.0,Липецкая область,1,False,40000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,2.0,Ярославская область,1,False,45900.0,105000.0,13419.9438,11633.8951,10978.4644,8897.4719,7553.839,7308.0524,6226.5918,4096.4419,3817.8839,3588.4831,2818.3521,2687.2659,2507.0225,2326.779,2080.9925,1933.5206,1917.1348,1802.4345,1786.0487,1704.1199,1654.9625,1392.7903,1163.3895,868.4457,835.6742
True,2.0,Томская область,1,False,40000.0,130000.0,16615.1685,14403.8702,13592.3845,11015.9176,9352.372,9048.0649,7709.1136,5071.7853,4726.9039,4442.8839,3489.3883,3327.0911,3103.9326,2880.774,2576.4669,2393.8826,2373.5955,2231.5855,2211.2984,2109.8627,2049.0012,1724.407,1440.387,1075.2185,1034.6442
True,2.0,Тверская область,1,False,60000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,2.0,Вологодская область,1,False,70000.0,99000.0,12653.0899,10969.1011,10351.1236,8389.0449,7122.191,6890.4494,5870.7865,3862.3596,3599.7191,3383.427,2657.3034,2533.7079,2363.764,2193.8202,1962.0787,1823.0337,1807.5843,1699.4382,1683.9888,1606.7416,1560.3933,1313.2022,1096.9101,818.8202,787.9213
True,2.0,Рязанская область,1,False,40000.0,105000.0,13419.9438,11633.8951,10978.4644,8897.4719,7553.839,7308.0524,6226.5918,4096.4419,3817.8839,3588.4831,2818.3521,2687.2659,2507.0225,2326.779,2080.9925,1933.5206,1917.1348,1802.4345,1786.0487,1704.1199,1654.9625,1392.7903,1163.3895,868.4457,835.6742
True,2.0,Алтайский край,2,False,60000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,2.0,Чувашская Республика,1,False,74000.0,113000.0,14442.4157,12520.2871,11814.9189,9575.3745,8129.3695,7864.8564,6700.9988,4408.5518,4108.7703,3861.8914,3033.0836,2892.01,2698.0337,2504.0574,2239.5443,2080.8365,2063.2022,1939.7628,1922.1286,1833.9576,1781.0549,1498.9076,1252.0287,934.613,899.3446
True,2.0,Смоленская область,1,False,74000.0,105000.0,13419.9438,11633.8951,10978.4644,8897.4719,7553.839,7308.0524,6226.5918,4096.4419,3817.8839,3588.4831,2818.3521,2687.2659,2507.0225,2326.779,2080.9925,1933.5206,1917.1348,1802.4345,1786.0487,1704.1199,1654.9625,1392.7903,1163.3895,868.4457,835.6742
True,2.0,Тульская область,1,False,74000.0,74000.0,9457.8652,8199.1261,7737.2035,6270.5993,5323.6579,5150.437,4388.2647,2887.0162,2690.6991,2529.0262,1986.2672,1893.8826,1766.8539,1639.8252,1466.6042,1362.6717,1351.1236,1270.2871,1258.7391,1200.9988,1166.3546,981.5855,819.9126,612.0474,588.9513
True,2.0,Ивановская область,1,False,40000.0,105000.0,13419.9438,11633.8951,10978.4644,8897.4719,7553.839,7308.0524,6226.5918,4096.4419,3817.8839,3588.4831,2818.3521,2687.2659,2507.0225,2326.779,2080.9925,1933.5206,1917.1348,1802.4345,1786.0487,1704.1199,1654.9625,1392.7903,1163.3895,868.4457,835.6742
True,2.0,Ставропольский край,2,False,60000.0,105000.0,13419.9438,11633.8951,10978.4644,8897.4719,7553.839,7308.0524,6226.5918,4096.4419,3817.8839,3588.4831,2818.3521,2687.2659,2507.0225,2326.779,2080.9925,1933.5206,1917.1348,1802.4345,1786.0487,1704.1199,1654.9625,1392.7903,1163.3895,868.4457,835.6742
True,2.0,Ульяновская область,1,False,60000.0,105000.0,13419.9438,11633.8951,10978.4644,8897.4719,7553.839,7308.0524,6226.5918,4096.4419,3817.8839,3588.4831,2818.3521,2687.2659,2507.0225,2326.779,2080.9925,1933.5206,1917.1348,1802.4345,1786.0487,1704.1199,1654.9625,1392.7903,1163.3895,868.4457,835.6742
True,2.0,Костромская область,1,False,42000.0,105000.0,13419.9438,11633.8951,10978.4644,8897.4719,7553.839,7308.0524,6226.5918,4096.4419,3817.8839,3588.4831,2818.3521,2687.2659,2507.0225,2326.779,2080.9925,1933.5206,1917.1348,1802.4345,1786.0487,1704.1199,1654.9625,1392.7903,1163.3895,868.4457,835.6742
True,2.0,Пензенская область,1,False,70000.0,145000.0,18532.3034,16065.8552,15160.7366,12286.985,10431.4919,10092.0724,8598.6267,5656.9913,5272.3159,4955.5243,3892.01,3710.9863,3462.0787,3213.171,2873.7516,2670.0999,2647.4719,2489.0762,2466.4482,2353.3084,2285.4245,1923.377,1606.5855,1199.2821,1154.0262
True,2.0,Орловская область,1,False,74000.0,105000.0,13419.9438,11633.8951,10978.4644,8897.4719,7553.839,7308.0524,6226.5918,4096.4419,3817.8839,3588.4831,2818.3521,2687.2659,2507.0225,2326.779,2080.9925,1933.5206,1917.1348,1802.4345,1786.0487,1704.1199,1654.9625,1392.7903,1163.3895,868.4457,835.6742
True,2.0,Город федерального значения Севастополь,1,False,74000.0,74000.0,9457.8652,8199.1261,7737.2035,6270.5993,5323.6579,5150.437,4388.2647,2887.0162,2690.6991,2529.0262,1986.2672,1893.8826,1766.8539,1639.8252,1466.6042,1362.6717,1351.1236,1270.2871,1258.7391,1200.9988,1166.3546,981.5855,819.9126,612.0474,588.9513
True,2.0,Белгородская область,2,False,40000.0,105000.0,13419.9438,11633.8951,10978.4644,8897.4719,7553.839,7308.0524,6226.5918,4096.4419,3817.8839,3588.4831,2818.3521,2687.2659,2507.0225,2326.779,2080.9925,1933.5206,1917.1348,1802.4345,1786.0487,1704.1199,1654.9625,1392.7903,1163.3895,868.4457,835.6742
True,2.0,Республика Карелия,1,False,40000.0,105000.0,13419.9438,11633.8951,10978.4644,8897.4719,7553.839,7308.0524,6226.5918,4096.4419,3817.8839,3588.4831,2818.3521,2687.2659,2507.0225,2326.779,2080.9925,1933.5206,1917.1348,1802.4345,1786.0487,1704.1199,1654.9625,1392.7903,1163.3895,868.4457,835.6742
True,2.0,Калининградская область,1,False,70000.0,105000.0,13419.9438,11633.8951,10978.4644,8897.4719,7553.839,7308.0524,6226.5918,4096.4419,3817.8839,3588.4831,2818.3521,2687.2659,2507.0225,2326.779,2080.9925,1933.5206,1917.1348,1802.4345,1786.0487,1704.1199,1654.9625,1392.7903,1163.3895,868.4457,835.6742
True,2.0,Карачаево-Черкесская Республика,1,False,74000.0,74000.0,9457.8652,8199.1261,7737.2035,6270.5993,5323.6579,5150.437,4388.2647,2887.0162,2690.6991,2529.0262,1986.2672,1893.8826,1766.8539,1639.8252,1466.6042,1362.6717,1351.1236,1270.2871,1258.7391,1200.9988,1166.3546,981.5855,819.9126,612.0474,588.9513
True,2.0,Кабардино-Балкарская Республика,1,False,74000.0,74000.0,9457.8652,8199.1261,7737.2035,6270.5993,5323.6579,5150.437,4388.2647,2887.0162,2690.6991,2529.0262,1986.2672,1893.8826,1766.8539,1639.8252,1466.6042,1362.6717,1351.1236,1270.2871,1258.7391,1200.9988,1166.3546,981.5855,819.9126,612.0474,588.9513
True,2.0,Республика Адыгея,1,False,74000.0,74000.0,9457.8652,8199.1261,7737.2035,6270.5993,5323.6579,5150.437,4388.2647,2887.0162,2690.6991,2529.0262,1986.2672,1893.8826,1766.8539,1639.8252,1466.6042,1362.6717,1351.1236,1270.2871,1258.7391,1200.9988,1166.3546,981.5855,819.9126,612.0474,588.9513
True,2.0,Город федерального значения Москва,0,False,34875.0,110000.0,14058.9888,12187.8901,11501.2484,9321.161,7913.5456,7656.0549,6523.0961,4291.5106,3999.6879,3759.3633,2952.5593,2815.231,2626.4045,2437.578,2180.0874,2025.593,2008.427,1888.2647,1871.0986,1785.2684,1733.7703,1459.1136,1218.789,909.8002,875.4682
True,2.0,Город федерального значения Санкт-Петербург,0,False,35000.0,110000.0,14058.9888,12187.8901,11501.2484,9321.161,7913.5456,7656.0549,6523.0961,4291.5106,3999.6879,3759.3633,2952.5593,2815.231,2626.4045,2437.578,2180.0874,2025.593,2008.427,1888.2647,1871.0986,1785.2684,1733.7703,1459.1136,1218.789,909.8002,875.4682
True,2.0,Ханты-Мансийский автономный округ — Югра,1,False,40000.0,110000.0,14058.9888,12187.8901,11501.2484,9321.161,7913.5456,7656.0549,6523.0961,4291.5106,3999.6879,3759.3633,2952.5593,2815.231,2626.4045,2437.578,2180.0874,2025.593,2008.427,1888.2647,1871.0986,1785.2684,1733.7703,1459.1136,1218.789,909.8002,875.4682
True,2.0,Тюменская область,1,False,45000.0,128000.0,16359.5506,14182.2722,13383.2709,10846.4419,9208.4894,8908.8639,7590.5119,4993.7578,4654.1823,4374.5318,3435.7054,3275.9051,3056.1798,2836.4544,2536.829,2357.0537,2337.0787,2197.2534,2177.2784,2077.4032,2017.4782,1697.8777,1418.2272,1058.6767,1018.7266
True,2.0,Красноярский край,1,False,55000.0,142000.0,18148.8764,15733.4582,14847.0662,12032.7715,10215.6679,9883.2709,8420.7241,5539.9501,5163.2335,4852.9963,3811.4856,3634.2072,3390.4494,3146.6916,2814.2946,2614.8564,2592.6966,2437.578,2415.4182,2304.6192,2238.1398,1883.583,1573.3458,1174.4694,1130.1498
True,2.0,Новосибирская область,0,False,48500.0,150000.0,19171.3483,16619.8502,15683.5206,12710.6742,10791.1985,10440.0749,8895.1311,5852.0599,5454.1199,5126.4045,4026.2172,3838.9513,3581.4607,3323.97,2972.8464,2762.1723,2738.764,2574.9064,2551.4981,2434.4569,2364.2322,1989.7004,1661.985,1240.6367,1193.8202
True,2.0,Омская область,1,False,44500.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,2.0,Пермский край,1,False,48500.0,110000.0,14058.9888,12187.8901,11501.2484,9321.161,7913.5456,7656.0549,6523.0961,4291.5106,3999.6879,3759.3633,2952.5593,2815.231,2626.4045,2437.578,2180.0874,2025.593,2008.427,1888.2647,1871.0986,1785.2684,1733.7703,1459.1136,1218.789,909.8002,875.4682
True,2.0,Псковская область,1,False,34875.0,110000.0,14058.9888,12187.8901,11501.2484,9321.161,7913.5456,7656.0549,6523.0961,4291.5106,3999.6879,3759.3633,2952.5593,2815.231,2626.4045,2437.578,2180.0874,2025.593,2008.427,1888.2647,1871.0986,1785.2684,1733.7703,1459.1136,1218.789,909.8002,875.4682
True,2.0,Воронежская область,2,False,74000.0,110000.0,14058.9888,12187.8901,11501.2484,9321.161,7913.5456,7656.0549,6523.0961,4291.5106,3999.6879,3759.3633,2952.5593,2815.231,2626.4045,2437.578,2180.0874,2025.593,2008.427,1888.2647,1871.0986,1785.2684,1733.7703,1459.1136,1218.789,909.8002,875.4682
True,2.0,Мурманская область,1,False,80000.0,80000.0,10224.7191,8863.9201,8364.5443,6779.0262,5755.3059,5568.04,4744.0699,3121.0986,2908.8639,2734.0824,2147.3159,2047.4407,1910.1124,1772.784,1585.5181,1473.1586,1460.6742,1373.2834,1360.799,1298.377,1260.9238,1061.1735,886.392,661.6729,636.7041
True,2.0,Кировская область,1,False,35000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,2.0,Курганская область,1,False,60000.0,110000.0,14058.9888,12187.8901,11501.2484,9321.161,7913.5456,7656.0549,6523.0961,4291.5106,3999.6879,3759.3633,2952.5593,2815.231,2626.4045,2437.578,2180.0874,2025.593,2008.427,1888.2647,1871.0986,1785.2684,1733.7703,1459.1136,1218.789,909.8002,875.4682
True,2.0,Сахалинская область,1,False,60000.0,110000.0,14058.9888,12187.8901,11501.2484,9321.161,7913.5456,7656.0549,6523.0961,4291.5106,3999.6879,3759.3633,2952.5593,2815.231,2626.4045,2437.578,2180.0874,2025.593,2008.427,1888.2647,1871.0986,1785.2684,1733.7703,1459.1136,1218.789,909.8002,875.4682
True,2.0,Республика Хакасия,1,False,74000.0,110000.0,14058.9888,12187.8901,11501.2484,9321.161,7913.5456,7656.0549,6523.0961,4291.5106,3999.6879,3759.3633,2952.5593,2815.231,2626.4045,2437.578,2180.0874,2025.593,2008.427,1888.2647,1871.0986,1785.2684,1733.7703,1459.1136,1218.789,909.8002,875.4682
True,2.0,Новгородская область,1,False,80000.0,80000.0,10224.7191,8863.9201,8364.5443,6779.0262,5755.3059,5568.04,4744.0699,3121.0986,2908.8639,2734.0824,2147.3159,2047.4407,1910.1124,1772.784,1585.5181,1473.1586,1460.6742,1373.2834,1360.799,1298.377,1260.9238,1061.1735,886.392,661.6729,636.7041
True,2.0,Астраханская область,1,False,60000.0,110000.0,14058.9888,12187.8901,11501.2484,9321.161,7913.5456,7656.0549,6523.0961,4291.5106,3999.6879,3759.3633,2952.5593,2815.231,2626.4045,2437.578,2180.0874,2025.593,2008.427,1888.2647,1871.0986,1785.2684,1733.7703,1459.1136,1218.789,909.8002,875.4682
True,2.0,Калужская область,1,False,72500.0,110000.0,14058.9888,12187.8901,11501.2484,9321.161,7913.5456,7656.0549,6523.0961,4291.5106,3999.6879,3759.3633,2952.5593,2815.231,2626.4045,2437.578,2180.0874,2025.593,2008.427,1888.2647,1871.0986,1785.2684,1733.7703,1459.1136,1218.789,909.8002,875.4682
True,2.0,Приморский край,1,False,45000.0,110000.0,14058.9888,12187.8901,11501.2484,9321.161,7913.5456,7656.0549,6523.0961,4291.5106,3999.6879,3759.3633,2952.5593,2815.231,2626.4045,2437.578,2180.0874,2025.593,2008.427,1888.2647,1871.0986,1785.2684,1733.7703,1459.1136,1218.789,909.8002,875.4682
True,2.0,Республика Бурятия,1,False,73000.0,241500.0,30865.8708,26757.9588,25250.4682,20464.1854,17373.8296,16808.5206,14321.161,9421.8165,8781.133,8253.5112,6482.2097,6180.7116,5766.1517,5351.5918,4786.2828,4447.0974,4409.4101,4145.5993,4107.912,3919.4757,3806.4139,3203.4176,2675.7959,1997.4251,1922.0506
True,2.0,Архангельская область,1,False,74000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,2.0,Республика Дагестан,1,False,80000.0,110000.0,14058.9888,12187.8901,11501.2484,9321.161,7913.5456,7656.0549,6523.0961,4291.5106,3999.6879,3759.3633,2952.5593,2815.231,2626.4045,2437.578,2180.0874,2025.593,2008.427,1888.2647,1871.0986,1785.2684,1733.7703,1459.1136,1218.789,909.8002,875.4682
True,2.0,Камчатский край,1,False,80000.0,110000.0,14058.9888,12187.8901,11501.2484,9321.161,7913.5456,7656.0549,6523.0961,4291.5106,3999.6879,3759.3633,2952.5593,2815.231,2626.4045,2437.578,2180.0874,2025.593,2008.427,1888.2647,1871.0986,1785.2684,1733.7703,1459.1136,1218.789,909.8002,875.4682
True,2.0,Республика Тыва,1,False,74000.0,74000.0,9457.8652,8199.1261,7737.2035,6270.5993,5323.6579,5150.437,4388.2647,2887.0162,2690.6991,2529.0262,1986.2672,1893.8826,1766.8539,1639.8252,1466.6042,1362.6717,1351.1236,1270.2871,1258.7391,1200.9988,1166.3546,981.5855,819.9126,612.0474,588.9513
True,2.0,Республика Северная Осетия,1,False,80000.0,80000.0,10224.7191,8863.9201,8364.5443,6779.0262,5755.3059,5568.04,4744.0699,3121.0986,2908.8639,2734.0824,2147.3159,2047.4407,1910.1124,1772.784,1585.5181,1473.1586,1460.6742,1373.2834,1360.799,1298.377,1260.9238,1061.1735,886.392,661.6729,636.7041
True,2.0,Иркутская область,1,False,70000.0,142000.0,18148.8764,15733.4582,14847.0662,12032.7715,10215.6679,9883.2709,8420.7241,5539.9501,5163.2335,4852.9963,3811.4856,3634.2072,3390.4494,3146.6916,2814.2946,2614.8564,2592.6966,2437.578,2415.4182,2304.6192,2238.1398,1883.583,1573.3458,1174.4694,1130.1498
True,2.0,Республика Саха (Якутия),1,False,30000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,2.0,Республика Мордовия,1,False,80000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,2.0,Хабаровский край,1,False,49395.0,241500.0,30865.8708,26757.9588,25250.4682,20464.1854,17373.8296,16808.5206,14321.161,9421.8165,8781.133,8253.5112,6482.2097,6180.7116,5766.1517,5351.5918,4786.2828,4447.0974,4409.4101,4145.5993,4107.912,3919.4757,3806.4139,3203.4176,2675.7959,1997.4251,1922.0506
True,2.0,Ямало-Ненецкий автономный округ,1,False,49750.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,2.0,Республика Коми,1,False,49750.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
True,2.0,Республика Алтай,1,False,73000.0,120000.0,15337.0787,13295.8801,12546.8165,10168.5393,8632.9588,8352.0599,7116.1049,4681.6479,4363.2959,4101.1236,3220.9738,3071.161,2865.1685,2659.176,2378.2772,2209.7378,2191.0112,2059.9251,2041.1985,1947.5655,1891.3858,1591.7603,1329.588,992.5094,955.0562
