is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)","Организаторские способности, лидерство (СК) (393_4)",Разработка проектной документации (СПК в строительстве) (6933_10),Внимательность (СК) (536_4),Знание AutoCAD (3072_10),"Саморазвитие, обучаемость (СК) (604_4)",Проектирования объектов (6977_10),Составление графиков (6998_10),Английский язык (ЯС) (1918_32),Пунктуальность (СК) (612_4),Контроль выполнения работ (7013_10),Прохождения экспертизы (6978_10),Подготовка данных для заключения договоров (7017_10),Дисциплинированность (СК) (593_4),Выезды на объекты (6986_10),Сопровождение проектной документации (6993_10),Самостоятельность (СК) (603_4),Подбор оборудования (7184_10),Подготовка технических заданий (6983_10),Высокая работоспособность (СК) (586_4),Надзор за строительством (6981_10),Оформление КС (5667_10),Разработка рабочей документации (6972_10),Защита проекта в вышестоящих организациях (7007_10),Проектирование систем отопления (6991_10),Выполнение расчетов (6973_10),Трудолюбие (СК) (597_4),Участие в подготовке заданий на разработку проектных решений (6980_10),Выполнение комплекса геодезических работ (1410_10),Согласование технических решений (7001_10),Анализ проектной документации (7025_10),Уверенный пользователь AutoCad (6976_10),"Восприятие, мышление, внимание, память (УСК) (1330_4)",Инициативность (СК) (610_4),Кропотливость (СК) (623_4),Знание компьютерных офисных программ (строительство) (4252_10),Аккуратность (СК) (575_4)
False,1.0,Смоленская область,1,False,20000.0,70000.0,13297.3405,6564.6871,6116.7766,3317.3365,3233.3533,2925.4149,2869.4261,1959.6081,1693.6613,1413.7173,1329.7341,1301.7397,1287.7425,1273.7453,1259.7481,1245.7508,1161.7676,1147.7704,1119.776,1105.7788,1077.7844,1035.7928,1035.7928,1007.7984,867.8264,825.8348,825.8348,811.8376,811.8376,797.8404,797.8404,769.846,769.846,755.8488,741.8516,727.8544,713.8572
False,1.0,Ивановская область,1,False,20000.0,80000.0,15196.9606,7502.4995,6990.6019,3791.2418,3695.2609,3343.3313,3279.3441,2239.5521,1935.6129,1615.6769,1519.6961,1487.7025,1471.7057,1455.7089,1439.7121,1423.7153,1327.7345,1311.7377,1279.7441,1263.7473,1231.7536,1183.7632,1183.7632,1151.7696,991.8016,943.8112,943.8112,927.8144,927.8144,911.8176,911.8176,879.824,879.824,863.8272,847.8304,831.8336,815.8368
False,1.0,Ивановская область,1,True,45000.0,45000.0,8548.2903,4220.156,3932.2136,2132.5735,2078.5843,1880.6239,1844.6311,1259.7481,1088.7822,908.8182,854.829,836.8326,827.8344,818.8362,809.838,800.8398,746.8506,737.8524,719.856,710.8578,692.8614,665.8668,665.8668,647.8704,557.8884,530.8938,530.8938,521.8956,521.8956,512.8974,512.8974,494.901,494.901,485.9028,476.9046,467.9064,458.9082
False,1.0,Республика Коми,1,False,20000.0,50000.0,9498.1004,4689.0622,4369.1262,2369.5261,2309.5381,2089.5821,2049.5901,1399.7201,1209.758,1009.798,949.81,929.814,919.816,909.818,899.82,889.822,829.834,819.836,799.84,789.842,769.846,739.852,739.852,719.856,619.876,589.882,589.882,579.884,579.884,569.886,569.886,549.89,549.89,539.892,529.894,519.896,509.898
False,1.0,Липецкая область,1,False,20000.0,70000.0,13297.3405,6564.6871,6116.7766,3317.3365,3233.3533,2925.4149,2869.4261,1959.6081,1693.6613,1413.7173,1329.7341,1301.7397,1287.7425,1273.7453,1259.7481,1245.7508,1161.7676,1147.7704,1119.776,1105.7788,1077.7844,1035.7928,1035.7928,1007.7984,867.8264,825.8348,825.8348,811.8376,811.8376,797.8404,797.8404,769.846,769.846,755.8488,741.8516,727.8544,713.8572
False,1.0,Липецкая область,1,True,30000.0,50000.0,9498.1004,4689.0622,4369.1262,2369.5261,2309.5381,2089.5821,2049.5901,1399.7201,1209.758,1009.798,949.81,929.814,919.816,909.818,899.82,889.822,829.834,819.836,799.84,789.842,769.846,739.852,739.852,719.856,619.876,589.882,589.882,579.884,579.884,569.886,569.886,549.89,549.89,539.892,529.894,519.896,509.898
False,1.0,Рязанская область,1,False,20000.0,55000.0,10447.9104,5157.9684,4806.0388,2606.4787,2540.4919,2298.5403,2254.5491,1539.6921,1330.7339,1110.7778,1044.791,1022.7954,1011.7976,1000.7998,989.802,978.8042,912.8174,901.8196,879.824,868.8262,846.8306,813.8372,813.8372,791.8416,681.8636,648.8702,648.8702,637.8724,637.8724,626.8746,626.8746,604.879,604.879,593.8812,582.8834,571.8856,560.8878
False,1.0,Рязанская область,1,True,35000.0,40000.0,7598.4803,3751.2498,3495.3009,1895.6209,1847.6305,1671.6657,1639.6721,1119.776,967.8064,807.8384,759.848,743.8512,735.8528,727.8544,719.856,711.8576,663.8672,655.8688,639.872,631.8736,615.8768,591.8816,591.8816,575.8848,495.9008,471.9056,471.9056,463.9072,463.9072,455.9088,455.9088,439.912,439.912,431.9136,423.9152,415.9168,407.9184
False,1.0,Вологодская область,1,False,18678.0,60000.0,11397.7205,5626.8746,5242.9514,2843.4313,2771.4457,2507.4985,2459.5081,1679.6641,1451.7097,1211.7576,1139.772,1115.7768,1103.7792,1091.7816,1079.784,1067.7864,995.8008,983.8032,959.808,947.8104,923.8152,887.8224,887.8224,863.8272,743.8512,707.8584,707.8584,695.8608,695.8608,683.8632,683.8632,659.868,659.868,647.8704,635.8728,623.8752,611.8776
False,1.0,Вологодская область,1,True,50000.0,55000.0,10447.9104,5157.9684,4806.0388,2606.4787,2540.4919,2298.5403,2254.5491,1539.6921,1330.7339,1110.7778,1044.791,1022.7954,1011.7976,1000.7998,989.802,978.8042,912.8174,901.8196,879.824,868.8262,846.8306,813.8372,813.8372,791.8416,681.8636,648.8702,648.8702,637.8724,637.8724,626.8746,626.8746,604.879,604.879,593.8812,582.8834,571.8856,560.8878
False,1.0,Тамбовская область,2,False,20000.0,55000.0,10447.9104,5157.9684,4806.0388,2606.4787,2540.4919,2298.5403,2254.5491,1539.6921,1330.7339,1110.7778,1044.791,1022.7954,1011.7976,1000.7998,989.802,978.8042,912.8174,901.8196,879.824,868.8262,846.8306,813.8372,813.8372,791.8416,681.8636,648.8702,648.8702,637.8724,637.8724,626.8746,626.8746,604.879,604.879,593.8812,582.8834,571.8856,560.8878
False,1.0,Белгородская область,2,False,20000.0,180000.0,34193.1614,16880.6239,15728.8542,8530.2939,8314.3371,7522.4955,7378.5243,5038.9922,4355.129,3635.2729,3419.3161,3347.3305,3311.3377,3275.3449,3239.3521,3203.3593,2987.4025,2951.4097,2879.4241,2843.4313,2771.4457,2663.4673,2663.4673,2591.4817,2231.5537,2123.5753,2123.5753,2087.5825,2087.5825,2051.5897,2051.5897,1979.6041,1979.6041,1943.6113,1907.6185,1871.6257,1835.6329
False,1.0,Архангельская область,1,False,20000.0,100000.0,18996.2008,9378.1244,8738.2523,4739.0522,4619.0762,4179.1642,4099.1802,2799.4401,2419.5161,2019.5961,1899.6201,1859.6281,1839.6321,1819.6361,1799.6401,1779.6441,1659.6681,1639.6721,1599.6801,1579.6841,1539.6921,1479.7041,1479.7041,1439.7121,1239.752,1179.764,1179.764,1159.768,1159.768,1139.772,1139.772,1099.78,1099.78,1079.784,1059.788,1039.792,1019.796
False,1.0,Архангельская область,1,True,35000.0,35000.0,6648.6703,3282.3435,3058.3883,1658.6683,1616.6767,1462.7075,1434.7131,979.804,846.8306,706.8586,664.867,650.8698,643.8712,636.8726,629.874,622.8754,580.8838,573.8852,559.888,552.8894,538.8922,517.8964,517.8964,503.8992,433.9132,412.9174,412.9174,405.9188,405.9188,398.9202,398.9202,384.923,384.923,377.9244,370.9258,363.9272,356.9286
False,1.0,Брянская область,1,False,20000.0,80000.0,15196.9606,7502.4995,6990.6019,3791.2418,3695.2609,3343.3313,3279.3441,2239.5521,1935.6129,1615.6769,1519.6961,1487.7025,1471.7057,1455.7089,1439.7121,1423.7153,1327.7345,1311.7377,1279.7441,1263.7473,1231.7536,1183.7632,1183.7632,1151.7696,991.8016,943.8112,943.8112,927.8144,927.8144,911.8176,911.8176,879.824,879.824,863.8272,847.8304,831.8336,815.8368
False,1.0,Брянская область,1,True,35000.0,35000.0,6648.6703,3282.3435,3058.3883,1658.6683,1616.6767,1462.7075,1434.7131,979.804,846.8306,706.8586,664.867,650.8698,643.8712,636.8726,629.874,622.8754,580.8838,573.8852,559.888,552.8894,538.8922,517.8964,517.8964,503.8992,433.9132,412.9174,412.9174,405.9188,405.9188,398.9202,398.9202,384.923,384.923,377.9244,370.9258,363.9272,356.9286
False,1.0,Республика Карелия,1,False,20000.0,70000.0,13297.3405,6564.6871,6116.7766,3317.3365,3233.3533,2925.4149,2869.4261,1959.6081,1693.6613,1413.7173,1329.7341,1301.7397,1287.7425,1273.7453,1259.7481,1245.7508,1161.7676,1147.7704,1119.776,1105.7788,1077.7844,1035.7928,1035.7928,1007.7984,867.8264,825.8348,825.8348,811.8376,811.8376,797.8404,797.8404,769.846,769.846,755.8488,741.8516,727.8544,713.8572
False,1.0,Орловская область,1,False,20000.0,71000.0,13487.3025,6658.4683,6204.1592,3364.7271,3279.5441,2967.2066,2910.4179,1987.6025,1717.8564,1433.9132,1348.7303,1320.3359,1306.1388,1291.9416,1277.7445,1263.5473,1178.3643,1164.1672,1135.7728,1121.5757,1093.1814,1050.5899,1050.5899,1022.1956,880.224,837.6325,837.6325,823.4353,823.4353,809.2382,809.2382,780.8438,780.8438,766.6467,752.4495,738.2523,724.0552
False,1.0,Костромская область,1,False,8121.0,60000.0,11397.7205,5626.8746,5242.9514,2843.4313,2771.4457,2507.4985,2459.5081,1679.6641,1451.7097,1211.7576,1139.772,1115.7768,1103.7792,1091.7816,1079.784,1067.7864,995.8008,983.8032,959.808,947.8104,923.8152,887.8224,887.8224,863.8272,743.8512,707.8584,707.8584,695.8608,695.8608,683.8632,683.8632,659.868,659.868,647.8704,635.8728,623.8752,611.8776
False,1.0,Еврейская автономная область,1,False,20000.0,20000.0,3799.2402,1875.6249,1747.6505,947.8104,923.8152,835.8328,819.836,559.888,483.9032,403.9192,379.924,371.9256,367.9264,363.9272,359.928,355.9288,331.9336,327.9344,319.936,315.9368,307.9384,295.9408,295.9408,287.9424,247.9504,235.9528,235.9528,231.9536,231.9536,227.9544,227.9544,219.956,219.956,215.9568,211.9576,207.9584,203.9592
False,1.0,Республика Дагестан,1,False,20000.0,45000.0,8548.2903,4220.156,3932.2136,2132.5735,2078.5843,1880.6239,1844.6311,1259.7481,1088.7822,908.8182,854.829,836.8326,827.8344,818.8362,809.838,800.8398,746.8506,737.8524,719.856,710.8578,692.8614,665.8668,665.8668,647.8704,557.8884,530.8938,530.8938,521.8956,521.8956,512.8974,512.8974,494.901,494.901,485.9028,476.9046,467.9064,458.9082
False,1.0,Республика Марий Эл,1,False,20000.0,55000.0,10447.9104,5157.9684,4806.0388,2606.4787,2540.4919,2298.5403,2254.5491,1539.6921,1330.7339,1110.7778,1044.791,1022.7954,1011.7976,1000.7998,989.802,978.8042,912.8174,901.8196,879.824,868.8262,846.8306,813.8372,813.8372,791.8416,681.8636,648.8702,648.8702,637.8724,637.8724,626.8746,626.8746,604.879,604.879,593.8812,582.8834,571.8856,560.8878
False,1.0,Республика Марий Эл,1,True,35000.0,35000.0,6648.6703,3282.3435,3058.3883,1658.6683,1616.6767,1462.7075,1434.7131,979.804,846.8306,706.8586,664.867,650.8698,643.8712,636.8726,629.874,622.8754,580.8838,573.8852,559.888,552.8894,538.8922,517.8964,517.8964,503.8992,433.9132,412.9174,412.9174,405.9188,405.9188,398.9202,398.9202,384.923,384.923,377.9244,370.9258,363.9272,356.9286
False,1.0,Забайкальский край,1,False,20000.0,45000.0,8548.2903,4220.156,3932.2136,2132.5735,2078.5843,1880.6239,1844.6311,1259.7481,1088.7822,908.8182,854.829,836.8326,827.8344,818.8362,809.838,800.8398,746.8506,737.8524,719.856,710.8578,692.8614,665.8668,665.8668,647.8704,557.8884,530.8938,530.8938,521.8956,521.8956,512.8974,512.8974,494.901,494.901,485.9028,476.9046,467.9064,458.9082
False,1.0,Республика Мордовия,1,False,20000.0,55000.0,10447.9104,5157.9684,4806.0388,2606.4787,2540.4919,2298.5403,2254.5491,1539.6921,1330.7339,1110.7778,1044.791,1022.7954,1011.7976,1000.7998,989.802,978.8042,912.8174,901.8196,879.824,868.8262,846.8306,813.8372,813.8372,791.8416,681.8636,648.8702,648.8702,637.8724,637.8724,626.8746,626.8746,604.879,604.879,593.8812,582.8834,571.8856,560.8878
False,1.0,Курганская область,1,False,20000.0,80000.0,15196.9606,7502.4995,6990.6019,3791.2418,3695.2609,3343.3313,3279.3441,2239.5521,1935.6129,1615.6769,1519.6961,1487.7025,1471.7057,1455.7089,1439.7121,1423.7153,1327.7345,1311.7377,1279.7441,1263.7473,1231.7536,1183.7632,1183.7632,1151.7696,991.8016,943.8112,943.8112,927.8144,927.8144,911.8176,911.8176,879.824,879.824,863.8272,847.8304,831.8336,815.8368
False,1.0,Республика Бурятия,1,False,25000.0,50000.0,9498.1004,4689.0622,4369.1262,2369.5261,2309.5381,2089.5821,2049.5901,1399.7201,1209.758,1009.798,949.81,929.814,919.816,909.818,899.82,889.822,829.834,819.836,799.84,789.842,769.846,739.852,739.852,719.856,619.876,589.882,589.882,579.884,579.884,569.886,569.886,549.89,549.89,539.892,529.894,519.896,509.898
False,1.0,Курская область,2,False,25000.0,55000.0,10447.9104,5157.9684,4806.0388,2606.4787,2540.4919,2298.5403,2254.5491,1539.6921,1330.7339,1110.7778,1044.791,1022.7954,1011.7976,1000.7998,989.802,978.8042,912.8174,901.8196,879.824,868.8262,846.8306,813.8372,813.8372,791.8416,681.8636,648.8702,648.8702,637.8724,637.8724,626.8746,626.8746,604.879,604.879,593.8812,582.8834,571.8856,560.8878
False,1.0,Республика Алтай,1,False,25000.0,50000.0,9498.1004,4689.0622,4369.1262,2369.5261,2309.5381,2089.5821,2049.5901,1399.7201,1209.758,1009.798,949.81,929.814,919.816,909.818,899.82,889.822,829.834,819.836,799.84,789.842,769.846,739.852,739.852,719.856,619.876,589.882,589.882,579.884,579.884,569.886,569.886,549.89,549.89,539.892,529.894,519.896,509.898
False,1.0,Чеченская Республика,1,False,25000.0,25000.0,4749.0502,2344.5311,2184.5631,1184.763,1154.769,1044.791,1024.795,699.86,604.879,504.899,474.905,464.907,459.908,454.909,449.91,444.911,414.917,409.918,399.92,394.921,384.923,369.926,369.926,359.928,309.938,294.941,294.941,289.942,289.942,284.943,284.943,274.945,274.945,269.946,264.947,259.948,254.949
False,1.0,Республика Хакасия,1,False,25000.0,55000.0,10447.9104,5157.9684,4806.0388,2606.4787,2540.4919,2298.5403,2254.5491,1539.6921,1330.7339,1110.7778,1044.791,1022.7954,1011.7976,1000.7998,989.802,978.8042,912.8174,901.8196,879.824,868.8262,846.8306,813.8372,813.8372,791.8416,681.8636,648.8702,648.8702,637.8724,637.8724,626.8746,626.8746,604.879,604.879,593.8812,582.8834,571.8856,560.8878
False,1.0,Республика Тыва,1,False,25000.0,40000.0,7598.4803,3751.2498,3495.3009,1895.6209,1847.6305,1671.6657,1639.6721,1119.776,967.8064,807.8384,759.848,743.8512,735.8528,727.8544,719.856,711.8576,663.8672,655.8688,639.872,631.8736,615.8768,591.8816,591.8816,575.8848,495.9008,471.9056,471.9056,463.9072,463.9072,455.9088,455.9088,439.912,439.912,431.9136,423.9152,415.9168,407.9184
False,1.0,Нижегородская область,0,False,20000.0,130000.0,24695.061,12191.5617,11359.7281,6160.7678,6004.799,5432.9134,5328.9342,3639.2721,3145.3709,2625.4749,2469.5061,2417.5165,2391.5217,2365.5269,2339.5321,2313.5373,2157.5685,2131.5737,2079.5841,2053.5893,2001.5997,1923.6153,1923.6153,1871.6257,1611.6777,1533.6933,1533.6933,1507.6985,1507.6985,1481.7037,1481.7037,1429.7141,1429.7141,1403.7193,1377.7245,1351.7297,1325.7349
False,1.0,Нижегородская область,0,True,50000.0,65000.0,12347.5305,6095.7808,5679.864,3080.3839,3002.3995,2716.4567,2664.4671,1819.6361,1572.6855,1312.7375,1234.753,1208.7582,1195.7608,1182.7634,1169.766,1156.7686,1078.7842,1065.7868,1039.792,1026.7946,1000.7998,961.8076,961.8076,935.8128,805.8388,766.8466,766.8466,753.8492,753.8492,740.8518,740.8518,714.857,714.857,701.8596,688.8622,675.8648,662.8674
False,1.0,Пермский край,1,False,24279.5,85000.0,16146.7706,7971.4057,7427.5145,4028.1944,3926.2148,3552.2895,3484.3031,2379.5241,2056.5887,1716.6567,1614.6771,1580.6839,1563.6873,1546.6907,1529.6941,1512.6975,1410.7179,1393.7213,1359.7281,1342.7315,1308.7383,1257.7485,1257.7485,1223.7552,1053.7892,1002.7994,1002.7994,985.8028,985.8028,968.8062,968.8062,934.813,934.813,917.8164,900.8198,883.8232,866.8266
False,1.0,Пермский край,1,True,24279.5,24279.5,4612.1826,2276.9617,2121.604,1150.6182,1121.4886,1014.6802,995.2604,679.6901,587.4464,490.3478,461.2183,451.5084,446.6535,441.7985,436.9436,432.0887,402.9591,398.1042,388.3943,383.5394,373.8295,359.2647,359.2647,349.5549,301.0056,286.4408,286.4408,281.5859,281.5859,276.731,276.731,267.0211,267.0211,262.1662,257.3112,252.4563,247.6014
False,1.0,Краснодарский край,0,False,17400.0,165000.0,31343.7313,15473.9052,14418.1164,7819.4361,7621.4757,6895.6209,6763.6473,4619.0762,3992.2016,3332.3335,3134.3731,3068.3863,3035.3929,3002.3995,2969.4061,2936.4127,2738.4523,2705.4589,2639.4721,2606.4787,2540.4919,2441.5117,2441.5117,2375.5249,2045.5909,1946.6107,1946.6107,1913.6173,1913.6173,1880.6239,1880.6239,1814.6371,1814.6371,1781.6437,1748.6503,1715.6569,1682.6635
False,1.0,Краснодарский край,0,True,20000.0,30000.0,5698.8602,2813.4373,2621.4757,1421.7157,1385.7229,1253.7493,1229.754,839.832,725.8548,605.8788,569.886,557.8884,551.8896,545.8908,539.892,533.8932,497.9004,491.9016,479.904,473.9052,461.9076,443.9112,443.9112,431.9136,371.9256,353.9292,353.9292,347.9304,347.9304,341.9316,341.9316,329.934,329.934,323.9352,317.9364,311.9376,305.9388
False,1.0,Иркутская область,1,False,24279.5,100000.0,18996.2008,9378.1244,8738.2523,4739.0522,4619.0762,4179.1642,4099.1802,2799.4401,2419.5161,2019.5961,1899.6201,1859.6281,1839.6321,1819.6361,1799.6401,1779.6441,1659.6681,1639.6721,1599.6801,1579.6841,1539.6921,1479.7041,1479.7041,1439.7121,1239.752,1179.764,1179.764,1159.768,1159.768,1139.772,1139.772,1099.78,1099.78,1079.784,1059.788,1039.792,1019.796
False,1.0,Иркутская область,1,True,25000.0,25000.0,4749.0502,2344.5311,2184.5631,1184.763,1154.769,1044.791,1024.795,699.86,604.879,504.899,474.905,464.907,459.908,454.909,449.91,444.911,414.917,409.918,399.92,394.921,384.923,369.926,369.926,359.928,309.938,294.941,294.941,289.942,289.942,284.943,284.943,274.945,274.945,269.946,264.947,259.948,254.949
False,1.0,Свердловская область,0,False,24279.5,150000.0,28494.3011,14067.1866,13107.3785,7108.5783,6928.6143,6268.7463,6148.7702,4199.1602,3629.2741,3029.3941,2849.4301,2789.4421,2759.4481,2729.4541,2699.4601,2669.4661,2489.5021,2459.5081,2399.5201,2369.5261,2309.5381,2219.5561,2219.5561,2159.5681,1859.6281,1769.6461,1769.6461,1739.6521,1739.6521,1709.6581,1709.6581,1649.6701,1649.6701,1619.6761,1589.6821,1559.6881,1529.6941
False,1.0,Свердловская область,0,True,25000.0,70000.0,13297.3405,6564.6871,6116.7766,3317.3365,3233.3533,2925.4149,2869.4261,1959.6081,1693.6613,1413.7173,1329.7341,1301.7397,1287.7425,1273.7453,1259.7481,1245.7508,1161.7676,1147.7704,1119.776,1105.7788,1077.7844,1035.7928,1035.7928,1007.7984,867.8264,825.8348,825.8348,811.8376,811.8376,797.8404,797.8404,769.846,769.846,755.8488,741.8516,727.8544,713.8572
False,1.0,Саратовская область,2,False,24279.5,65000.0,12347.5305,6095.7808,5679.864,3080.3839,3002.3995,2716.4567,2664.4671,1819.6361,1572.6855,1312.7375,1234.753,1208.7582,1195.7608,1182.7634,1169.766,1156.7686,1078.7842,1065.7868,1039.792,1026.7946,1000.7998,961.8076,961.8076,935.8128,805.8388,766.8466,766.8466,753.8492,753.8492,740.8518,740.8518,714.857,714.857,701.8596,688.8622,675.8648,662.8674
False,1.0,Саратовская область,2,True,50000.0,50000.0,9498.1004,4689.0622,4369.1262,2369.5261,2309.5381,2089.5821,2049.5901,1399.7201,1209.758,1009.798,949.81,929.814,919.816,909.818,899.82,889.822,829.834,819.836,799.84,789.842,769.846,739.852,739.852,719.856,619.876,589.882,589.882,579.884,579.884,569.886,569.886,549.89,549.89,539.892,529.894,519.896,509.898
False,1.0,Новосибирская область,0,False,5000.0,120000.0,22795.4409,11253.7493,10485.9028,5686.8626,5542.8914,5014.997,4919.0162,3359.3281,2903.4193,2423.5153,2279.5441,2231.5537,2207.5585,2183.5633,2159.5681,2135.5729,1991.6017,1967.6065,1919.6161,1895.6209,1847.6305,1775.6449,1775.6449,1727.6545,1487.7025,1415.7169,1415.7169,1391.7217,1391.7217,1367.7265,1367.7265,1319.7361,1319.7361,1295.7409,1271.7457,1247.7504,1223.7552
False,1.0,Новосибирская область,0,True,25000.0,80000.0,15196.9606,7502.4995,6990.6019,3791.2418,3695.2609,3343.3313,3279.3441,2239.5521,1935.6129,1615.6769,1519.6961,1487.7025,1471.7057,1455.7089,1439.7121,1423.7153,1327.7345,1311.7377,1279.7441,1263.7473,1231.7536,1183.7632,1183.7632,1151.7696,991.8016,943.8112,943.8112,927.8144,927.8144,911.8176,911.8176,879.824,879.824,863.8272,847.8304,831.8336,815.8368
False,1.0,Республика Татарстан,0,False,24279.5,150000.0,28494.3011,14067.1866,13107.3785,7108.5783,6928.6143,6268.7463,6148.7702,4199.1602,3629.2741,3029.3941,2849.4301,2789.4421,2759.4481,2729.4541,2699.4601,2669.4661,2489.5021,2459.5081,2399.5201,2369.5261,2309.5381,2219.5561,2219.5561,2159.5681,1859.6281,1769.6461,1769.6461,1739.6521,1739.6521,1709.6581,1709.6581,1649.6701,1649.6701,1619.6761,1589.6821,1559.6881,1529.6941
False,1.0,Республика Татарстан,0,True,25000.0,55000.0,10447.9104,5157.9684,4806.0388,2606.4787,2540.4919,2298.5403,2254.5491,1539.6921,1330.7339,1110.7778,1044.791,1022.7954,1011.7976,1000.7998,989.802,978.8042,912.8174,901.8196,879.824,868.8262,846.8306,813.8372,813.8372,791.8416,681.8636,648.8702,648.8702,637.8724,637.8724,626.8746,626.8746,604.879,604.879,593.8812,582.8834,571.8856,560.8878
False,1.0,Тверская область,1,False,24279.5,80000.0,15196.9606,7502.4995,6990.6019,3791.2418,3695.2609,3343.3313,3279.3441,2239.5521,1935.6129,1615.6769,1519.6961,1487.7025,1471.7057,1455.7089,1439.7121,1423.7153,1327.7345,1311.7377,1279.7441,1263.7473,1231.7536,1183.7632,1183.7632,1151.7696,991.8016,943.8112,943.8112,927.8144,927.8144,911.8176,911.8176,879.824,879.824,863.8272,847.8304,831.8336,815.8368
False,1.0,Тверская область,1,True,40000.0,40000.0,7598.4803,3751.2498,3495.3009,1895.6209,1847.6305,1671.6657,1639.6721,1119.776,967.8064,807.8384,759.848,743.8512,735.8528,727.8544,719.856,711.8576,663.8672,655.8688,639.872,631.8736,615.8768,591.8816,591.8816,575.8848,495.9008,471.9056,471.9056,463.9072,463.9072,455.9088,455.9088,439.912,439.912,431.9136,423.9152,415.9168,407.9184
False,1.0,Красноярский край,1,False,24279.5,150000.0,28494.3011,14067.1866,13107.3785,7108.5783,6928.6143,6268.7463,6148.7702,4199.1602,3629.2741,3029.3941,2849.4301,2789.4421,2759.4481,2729.4541,2699.4601,2669.4661,2489.5021,2459.5081,2399.5201,2369.5261,2309.5381,2219.5561,2219.5561,2159.5681,1859.6281,1769.6461,1769.6461,1739.6521,1739.6521,1709.6581,1709.6581,1649.6701,1649.6701,1619.6761,1589.6821,1559.6881,1529.6941
False,1.0,Красноярский край,1,True,25000.0,65000.0,12347.5305,6095.7808,5679.864,3080.3839,3002.3995,2716.4567,2664.4671,1819.6361,1572.6855,1312.7375,1234.753,1208.7582,1195.7608,1182.7634,1169.766,1156.7686,1078.7842,1065.7868,1039.792,1026.7946,1000.7998,961.8076,961.8076,935.8128,805.8388,766.8466,766.8466,753.8492,753.8492,740.8518,740.8518,714.857,714.857,701.8596,688.8622,675.8648,662.8674
False,1.0,Ханты-Мансийский автономный округ — Югра,1,False,24279.5,80000.0,15196.9606,7502.4995,6990.6019,3791.2418,3695.2609,3343.3313,3279.3441,2239.5521,1935.6129,1615.6769,1519.6961,1487.7025,1471.7057,1455.7089,1439.7121,1423.7153,1327.7345,1311.7377,1279.7441,1263.7473,1231.7536,1183.7632,1183.7632,1151.7696,991.8016,943.8112,943.8112,927.8144,927.8144,911.8176,911.8176,879.824,879.824,863.8272,847.8304,831.8336,815.8368
False,1.0,Хабаровский край,1,False,10000.0,100000.0,18996.2008,9378.1244,8738.2523,4739.0522,4619.0762,4179.1642,4099.1802,2799.4401,2419.5161,2019.5961,1899.6201,1859.6281,1839.6321,1819.6361,1799.6401,1779.6441,1659.6681,1639.6721,1599.6801,1579.6841,1539.6921,1479.7041,1479.7041,1439.7121,1239.752,1179.764,1179.764,1159.768,1159.768,1139.772,1139.772,1099.78,1099.78,1079.784,1059.788,1039.792,1019.796
False,1.0,Хабаровский край,1,True,30000.0,30000.0,5698.8602,2813.4373,2621.4757,1421.7157,1385.7229,1253.7493,1229.754,839.832,725.8548,605.8788,569.886,557.8884,551.8896,545.8908,539.892,533.8932,497.9004,491.9016,479.904,473.9052,461.9076,443.9112,443.9112,431.9136,371.9256,353.9292,353.9292,347.9304,347.9304,341.9316,341.9316,329.934,329.934,323.9352,317.9364,311.9376,305.9388
False,1.0,Ленинградская область,1,False,24279.5,65000.0,12347.5305,6095.7808,5679.864,3080.3839,3002.3995,2716.4567,2664.4671,1819.6361,1572.6855,1312.7375,1234.753,1208.7582,1195.7608,1182.7634,1169.766,1156.7686,1078.7842,1065.7868,1039.792,1026.7946,1000.7998,961.8076,961.8076,935.8128,805.8388,766.8466,766.8466,753.8492,753.8492,740.8518,740.8518,714.857,714.857,701.8596,688.8622,675.8648,662.8674
False,1.0,Омская область,1,False,24279.5,150000.0,28494.3011,14067.1866,13107.3785,7108.5783,6928.6143,6268.7463,6148.7702,4199.1602,3629.2741,3029.3941,2849.4301,2789.4421,2759.4481,2729.4541,2699.4601,2669.4661,2489.5021,2459.5081,2399.5201,2369.5261,2309.5381,2219.5561,2219.5561,2159.5681,1859.6281,1769.6461,1769.6461,1739.6521,1739.6521,1709.6581,1709.6581,1649.6701,1649.6701,1619.6761,1589.6821,1559.6881,1529.6941
False,1.0,Омская область,1,True,40000.0,40000.0,7598.4803,3751.2498,3495.3009,1895.6209,1847.6305,1671.6657,1639.6721,1119.776,967.8064,807.8384,759.848,743.8512,735.8528,727.8544,719.856,711.8576,663.8672,655.8688,639.872,631.8736,615.8768,591.8816,591.8816,575.8848,495.9008,471.9056,471.9056,463.9072,463.9072,455.9088,455.9088,439.912,439.912,431.9136,423.9152,415.9168,407.9184
False,1.0,Город федерального значения Севастополь,1,False,20000.0,65000.0,12347.5305,6095.7808,5679.864,3080.3839,3002.3995,2716.4567,2664.4671,1819.6361,1572.6855,1312.7375,1234.753,1208.7582,1195.7608,1182.7634,1169.766,1156.7686,1078.7842,1065.7868,1039.792,1026.7946,1000.7998,961.8076,961.8076,935.8128,805.8388,766.8466,766.8466,753.8492,753.8492,740.8518,740.8518,714.857,714.857,701.8596,688.8622,675.8648,662.8674
