is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,Пользователь ПК (922_8),Поиск клиентов для заключение договора страхования (6806_8),Заключение договоров с контрагентами (1212_8),"Саморазвитие, обучаемость (СК) (604_4)",Консультирование по кредитным продуктам (6873_8),Целеустремленность (СК) (588_4),Дисциплинированность (СК) (593_4),Знание 1С (2742_8),Обзвон клиентов (6852_8),Стрессоустойчивость (СК) (601_4),Пролонгация договоров страхования (6659_8),Продажа страховых продуктов (6818_8),Консультирование по вопросам страхования (6668_8),Работа с покупателями и клиентами (4062_8),Инициативность (СК) (610_4),Коммуникабельность (СК) (617_4),"Умение  вести переписку, деловые переговоры, коммуницировать (1320_8)",(О) Взаимодействие с банками (856_8),Поддержка и работа с клиентами (6891_8),"Ответственность , добросовестность (СК) (614_4)",Консультирование по экономическим и финансовым вопросам (3238_8),"Заключение, пролонгация, оформление договоров ОСАГО (6673_8)",Высокая работоспособность (СК) (586_4),Знание работы с компьютером (925_8),Внимательность (СК) (536_4),"Личные установки и ценности, мировоззрение (2043_4)",Ведение отчетности по договорам страхования (6670_8),анализ выполнения плана (3431_8),"Дальновидность, стратегическое мышление, рассудительность (СК) (590_4)",Доброжелательность (СК) (1126_4),Консультирование по программе автострахования (6844_8),Передача полисов клиентам (6931_8),Составление/формирование/подготовка отчетности (ОПТ) (3911_36),(О) Работа с документами (кроме первичных) (1601_8),Заключение новых договоров страхования (6657_8),Активность (СК) (576_4),Нравственность (СК) (622_4),Клиентоцентричность (клиенториентированность) (СК) (626_4),Расчет стоимости страхового полиса/премии (6796_8),Формирование и ведение базы клиентов (6893_8),Подготовка отчетности (3398_8),Ведение документооборота страхования (6820_8),"Приобретение, ремонт, продажа автомобилей (7130_8)","Страхование: заключение договора страхования, ведение учета по договорам страхования (3626_8)","Проектирование инвестиций: политика, программа, проект, бюджет (3243_8)",Выполнение продаж (6841_8),Пунктуальность (СК) (612_4)
False,1.0,Иркутская область,1,True,30000.0,30000.0,2063.3576,1656.7847,1489.0734,1290.869,1179.0615,1173.9793,1107.9112,1092.6647,1031.6788,1026.5966,1016.4323,950.3642,894.4604,853.8032,777.5707,772.4886,731.8313,721.6669,650.5167,543.7913,533.627,498.0518,462.4767,452.3124,447.2302,381.1621,370.9978,340.5048,325.2583,315.094,310.0119,310.0119,304.9297,294.7654,294.7654,294.7654,289.6832,289.6832,284.6011,284.6011,284.6011,274.4367,274.4367,269.3546,269.3546,259.1902,259.1902
False,1.0,Республика Татарстан,0,False,18500.0,80000.0,5502.287,4418.0925,3970.8623,3442.3175,3144.164,3130.6116,2954.43,2913.7727,2751.1435,2737.5911,2710.4862,2534.3046,2385.2279,2276.8084,2073.5219,2059.9695,1951.5501,1924.4452,1734.7112,1450.1101,1423.0053,1328.1382,1233.2712,1206.1664,1192.6139,1016.4323,989.3275,908.0129,867.3556,840.2507,826.6983,826.6983,813.1459,786.041,786.041,786.041,772.4886,772.4886,758.9361,758.9361,758.9361,731.8313,731.8313,718.2788,718.2788,691.174,691.174
False,1.0,Республика Татарстан,0,True,18500.0,30000.0,2063.3576,1656.7847,1489.0734,1290.869,1179.0615,1173.9793,1107.9112,1092.6647,1031.6788,1026.5966,1016.4323,950.3642,894.4604,853.8032,777.5707,772.4886,731.8313,721.6669,650.5167,543.7913,533.627,498.0518,462.4767,452.3124,447.2302,381.1621,370.9978,340.5048,325.2583,315.094,310.0119,310.0119,304.9297,294.7654,294.7654,294.7654,289.6832,289.6832,284.6011,284.6011,284.6011,274.4367,274.4367,269.3546,269.3546,259.1902,259.1902
False,1.0,Нижегородская область,0,False,15000.0,60000.0,4126.7152,3313.5694,2978.1467,2581.7381,2358.123,2347.9587,2215.8225,2185.3295,2063.3576,2053.1933,2032.8646,1900.7284,1788.9209,1707.6063,1555.1415,1544.9771,1463.6625,1443.3339,1301.0334,1087.5826,1067.2539,996.1037,924.9534,904.6248,894.4604,762.3242,741.9956,681.0097,650.5167,630.188,620.0237,620.0237,609.8594,589.5307,589.5307,589.5307,579.3664,579.3664,569.2021,569.2021,569.2021,548.8735,548.8735,538.7091,538.7091,518.3805,518.3805
False,1.0,Нижегородская область,0,True,24980.0,35000.0,2407.2506,1932.9155,1737.2522,1506.0139,1375.5717,1369.6426,1292.5631,1274.7755,1203.6253,1197.6961,1185.8377,1108.7583,1043.5372,996.1037,907.1658,901.2367,853.8032,841.9448,758.9361,634.4232,622.5648,581.0605,539.5562,527.6978,521.7686,444.6891,432.8308,397.2556,379.4681,367.6097,361.6805,361.6805,355.7513,343.8929,343.8929,343.8929,337.9637,337.9637,332.0346,332.0346,332.0346,320.1762,320.1762,314.247,314.247,302.3886,302.3886
False,1.0,Ульяновская область,1,False,18500.0,45000.0,3095.0364,2485.177,2233.61,1936.3036,1768.5922,1760.969,1661.8668,1638.9971,1547.5182,1539.895,1524.6485,1425.5463,1341.6907,1280.7047,1166.3561,1158.7328,1097.7469,1082.5004,975.775,815.6869,800.4405,747.0778,693.7151,678.4686,670.8453,571.7432,556.4967,510.7572,487.8875,472.641,465.0178,465.0178,457.3945,442.1481,442.1481,442.1481,434.5248,434.5248,426.9016,426.9016,426.9016,411.6551,411.6551,404.0318,404.0318,388.7854,388.7854
False,1.0,Ярославская область,1,False,15000.0,45000.0,3095.0364,2485.177,2233.61,1936.3036,1768.5922,1760.969,1661.8668,1638.9971,1547.5182,1539.895,1524.6485,1425.5463,1341.6907,1280.7047,1166.3561,1158.7328,1097.7469,1082.5004,975.775,815.6869,800.4405,747.0778,693.7151,678.4686,670.8453,571.7432,556.4967,510.7572,487.8875,472.641,465.0178,465.0178,457.3945,442.1481,442.1481,442.1481,434.5248,434.5248,426.9016,426.9016,426.9016,411.6551,411.6551,404.0318,404.0318,388.7854,388.7854
False,1.0,Пермский край,1,False,18500.0,50000.0,3438.9294,2761.3078,2481.7889,2151.4484,1965.1025,1956.6322,1846.5187,1821.1079,1719.4647,1710.9944,1694.0539,1583.9404,1490.7674,1423.0053,1295.9512,1287.4809,1219.7188,1202.7782,1084.1945,906.3188,889.3783,830.0864,770.7945,753.854,745.3837,635.2702,618.3297,567.508,542.0972,525.1567,516.6864,516.6864,508.2162,491.2756,491.2756,491.2756,482.8054,482.8054,474.3351,474.3351,474.3351,457.3945,457.3945,448.9243,448.9243,431.9837,431.9837
False,1.0,Пермский край,1,True,25000.0,25000.0,1719.4647,1380.6539,1240.8945,1075.7242,982.5512,978.3161,923.2594,910.554,859.7323,855.4972,847.0269,791.9702,745.3837,711.5026,647.9756,643.7405,609.8594,601.3891,542.0972,453.1594,444.6891,415.0432,385.3973,376.927,372.6919,317.6351,309.1648,283.754,271.0486,262.5783,258.3432,258.3432,254.1081,245.6378,245.6378,245.6378,241.4027,241.4027,237.1675,237.1675,237.1675,228.6973,228.6973,224.4621,224.4621,215.9919,215.9919
False,1.0,Хабаровский край,1,False,18500.0,60000.0,4126.7152,3313.5694,2978.1467,2581.7381,2358.123,2347.9587,2215.8225,2185.3295,2063.3576,2053.1933,2032.8646,1900.7284,1788.9209,1707.6063,1555.1415,1544.9771,1463.6625,1443.3339,1301.0334,1087.5826,1067.2539,996.1037,924.9534,904.6248,894.4604,762.3242,741.9956,681.0097,650.5167,630.188,620.0237,620.0237,609.8594,589.5307,589.5307,589.5307,579.3664,579.3664,569.2021,569.2021,569.2021,548.8735,548.8735,538.7091,538.7091,518.3805,518.3805
False,1.0,Московская область,2,False,8730.0,100000.0,6877.8587,5522.6156,4963.5778,4302.8968,3930.205,3913.2644,3693.0374,3642.2158,3438.9294,3421.9888,3388.1077,3167.8807,2981.5348,2846.0105,2591.9024,2574.9619,2439.4376,2405.5565,2168.389,1812.6376,1778.7566,1660.1728,1541.589,1507.7079,1490.7674,1270.5404,1236.6593,1135.0161,1084.1945,1050.3134,1033.3729,1033.3729,1016.4323,982.5512,982.5512,982.5512,965.6107,965.6107,948.6702,948.6702,948.6702,914.7891,914.7891,897.8486,897.8486,863.9675,863.9675
False,1.0,Московская область,2,True,8730.0,38500.0,2647.9756,2126.207,1910.9775,1656.6153,1513.1289,1506.6068,1421.8194,1402.2531,1323.9878,1317.4657,1304.4215,1219.6341,1147.8909,1095.714,997.8824,991.3603,939.1835,926.1393,834.8297,697.8655,684.8213,639.1665,593.5118,580.4676,573.9455,489.1581,476.1138,436.9812,417.4149,404.3707,397.8486,397.8486,391.3264,378.2822,378.2822,378.2822,371.7601,371.7601,365.238,365.238,365.238,352.1938,352.1938,345.6717,345.6717,332.6275,332.6275
False,1.0,Ростовская область,0,False,18500.0,65000.0,4470.6082,3589.7002,3226.3256,2796.8829,2554.6332,2543.6219,2400.4743,2367.4403,2235.3041,2224.2927,2202.27,2059.1225,1937.9976,1849.9068,1684.7366,1673.7252,1585.6344,1563.6117,1409.4528,1178.2145,1156.1918,1079.1123,1002.0329,980.0102,968.9988,825.8513,803.8286,737.7605,704.7264,682.7037,671.6924,671.6924,660.681,638.6583,638.6583,638.6583,627.647,627.647,616.6356,616.6356,616.6356,594.6129,594.6129,583.6016,583.6016,561.5789,561.5789
False,1.0,Ростовская область,0,True,25000.0,25000.0,1719.4647,1380.6539,1240.8945,1075.7242,982.5512,978.3161,923.2594,910.554,859.7323,855.4972,847.0269,791.9702,745.3837,711.5026,647.9756,643.7405,609.8594,601.3891,542.0972,453.1594,444.6891,415.0432,385.3973,376.927,372.6919,317.6351,309.1648,283.754,271.0486,262.5783,258.3432,258.3432,254.1081,245.6378,245.6378,245.6378,241.4027,241.4027,237.1675,237.1675,237.1675,228.6973,228.6973,224.4621,224.4621,215.9919,215.9919
False,1.0,Вологодская область,1,False,18500.0,40000.0,2751.1435,2209.0462,1985.4311,1721.1587,1572.082,1565.3058,1477.215,1456.8863,1375.5717,1368.7955,1355.2431,1267.1523,1192.6139,1138.4042,1036.761,1029.9848,975.775,962.2226,867.3556,725.0551,711.5026,664.0691,616.6356,603.0832,596.307,508.2162,494.6637,454.0064,433.6778,420.1254,413.3491,413.3491,406.5729,393.0205,393.0205,393.0205,386.2443,386.2443,379.4681,379.4681,379.4681,365.9156,365.9156,359.1394,359.1394,345.587,345.587
False,1.0,Вологодская область,1,True,25000.0,30000.0,2063.3576,1656.7847,1489.0734,1290.869,1179.0615,1173.9793,1107.9112,1092.6647,1031.6788,1026.5966,1016.4323,950.3642,894.4604,853.8032,777.5707,772.4886,731.8313,721.6669,650.5167,543.7913,533.627,498.0518,462.4767,452.3124,447.2302,381.1621,370.9978,340.5048,325.2583,315.094,310.0119,310.0119,304.9297,294.7654,294.7654,294.7654,289.6832,289.6832,284.6011,284.6011,284.6011,274.4367,274.4367,269.3546,269.3546,259.1902,259.1902
False,1.0,Пензенская область,1,False,14000.0,40000.0,2751.1435,2209.0462,1985.4311,1721.1587,1572.082,1565.3058,1477.215,1456.8863,1375.5717,1368.7955,1355.2431,1267.1523,1192.6139,1138.4042,1036.761,1029.9848,975.775,962.2226,867.3556,725.0551,711.5026,664.0691,616.6356,603.0832,596.307,508.2162,494.6637,454.0064,433.6778,420.1254,413.3491,413.3491,406.5729,393.0205,393.0205,393.0205,386.2443,386.2443,379.4681,379.4681,379.4681,365.9156,365.9156,359.1394,359.1394,345.587,345.587
False,1.0,Ивановская область,1,False,20000.0,30000.0,2063.3576,1656.7847,1489.0734,1290.869,1179.0615,1173.9793,1107.9112,1092.6647,1031.6788,1026.5966,1016.4323,950.3642,894.4604,853.8032,777.5707,772.4886,731.8313,721.6669,650.5167,543.7913,533.627,498.0518,462.4767,452.3124,447.2302,381.1621,370.9978,340.5048,325.2583,315.094,310.0119,310.0119,304.9297,294.7654,294.7654,294.7654,289.6832,289.6832,284.6011,284.6011,284.6011,274.4367,274.4367,269.3546,269.3546,259.1902,259.1902
False,1.0,Оренбургская область,2,False,14000.0,35000.0,2407.2506,1932.9155,1737.2522,1506.0139,1375.5717,1369.6426,1292.5631,1274.7755,1203.6253,1197.6961,1185.8377,1108.7583,1043.5372,996.1037,907.1658,901.2367,853.8032,841.9448,758.9361,634.4232,622.5648,581.0605,539.5562,527.6978,521.7686,444.6891,432.8308,397.2556,379.4681,367.6097,361.6805,361.6805,355.7513,343.8929,343.8929,343.8929,337.9637,337.9637,332.0346,332.0346,332.0346,320.1762,320.1762,314.247,314.247,302.3886,302.3886
False,1.0,Оренбургская область,2,True,25000.0,25000.0,1719.4647,1380.6539,1240.8945,1075.7242,982.5512,978.3161,923.2594,910.554,859.7323,855.4972,847.0269,791.9702,745.3837,711.5026,647.9756,643.7405,609.8594,601.3891,542.0972,453.1594,444.6891,415.0432,385.3973,376.927,372.6919,317.6351,309.1648,283.754,271.0486,262.5783,258.3432,258.3432,254.1081,245.6378,245.6378,245.6378,241.4027,241.4027,237.1675,237.1675,237.1675,228.6973,228.6973,224.4621,224.4621,215.9919,215.9919
False,1.0,Кировская область,1,False,18000.0,40000.0,2751.1435,2209.0462,1985.4311,1721.1587,1572.082,1565.3058,1477.215,1456.8863,1375.5717,1368.7955,1355.2431,1267.1523,1192.6139,1138.4042,1036.761,1029.9848,975.775,962.2226,867.3556,725.0551,711.5026,664.0691,616.6356,603.0832,596.307,508.2162,494.6637,454.0064,433.6778,420.1254,413.3491,413.3491,406.5729,393.0205,393.0205,393.0205,386.2443,386.2443,379.4681,379.4681,379.4681,365.9156,365.9156,359.1394,359.1394,345.587,345.587
False,1.0,Кировская область,1,True,20000.0,20000.0,1375.5717,1104.5231,992.7156,860.5794,786.041,782.6529,738.6075,728.4432,687.7859,684.3978,677.6215,633.5761,596.307,569.2021,518.3805,514.9924,487.8875,481.1113,433.6778,362.5275,355.7513,332.0346,308.3178,301.5416,298.1535,254.1081,247.3319,227.0032,216.8389,210.0627,206.6746,206.6746,203.2865,196.5102,196.5102,196.5102,193.1221,193.1221,189.734,189.734,189.734,182.9578,182.9578,179.5697,179.5697,172.7935,172.7935
False,1.0,Курганская область,1,False,14000.0,40000.0,2751.1435,2209.0462,1985.4311,1721.1587,1572.082,1565.3058,1477.215,1456.8863,1375.5717,1368.7955,1355.2431,1267.1523,1192.6139,1138.4042,1036.761,1029.9848,975.775,962.2226,867.3556,725.0551,711.5026,664.0691,616.6356,603.0832,596.307,508.2162,494.6637,454.0064,433.6778,420.1254,413.3491,413.3491,406.5729,393.0205,393.0205,393.0205,386.2443,386.2443,379.4681,379.4681,379.4681,365.9156,365.9156,359.1394,359.1394,345.587,345.587
False,1.0,Курганская область,1,True,15000.0,20000.0,1375.5717,1104.5231,992.7156,860.5794,786.041,782.6529,738.6075,728.4432,687.7859,684.3978,677.6215,633.5761,596.307,569.2021,518.3805,514.9924,487.8875,481.1113,433.6778,362.5275,355.7513,332.0346,308.3178,301.5416,298.1535,254.1081,247.3319,227.0032,216.8389,210.0627,206.6746,206.6746,203.2865,196.5102,196.5102,196.5102,193.1221,193.1221,189.734,189.734,189.734,182.9578,182.9578,179.5697,179.5697,172.7935,172.7935
False,1.0,Республика Карелия,1,False,19000.0,35000.0,2407.2506,1932.9155,1737.2522,1506.0139,1375.5717,1369.6426,1292.5631,1274.7755,1203.6253,1197.6961,1185.8377,1108.7583,1043.5372,996.1037,907.1658,901.2367,853.8032,841.9448,758.9361,634.4232,622.5648,581.0605,539.5562,527.6978,521.7686,444.6891,432.8308,397.2556,379.4681,367.6097,361.6805,361.6805,355.7513,343.8929,343.8929,343.8929,337.9637,337.9637,332.0346,332.0346,332.0346,320.1762,320.1762,314.247,314.247,302.3886,302.3886
False,1.0,Республика Карелия,1,True,20000.0,20000.0,1375.5717,1104.5231,992.7156,860.5794,786.041,782.6529,738.6075,728.4432,687.7859,684.3978,677.6215,633.5761,596.307,569.2021,518.3805,514.9924,487.8875,481.1113,433.6778,362.5275,355.7513,332.0346,308.3178,301.5416,298.1535,254.1081,247.3319,227.0032,216.8389,210.0627,206.6746,206.6746,203.2865,196.5102,196.5102,196.5102,193.1221,193.1221,189.734,189.734,189.734,182.9578,182.9578,179.5697,179.5697,172.7935,172.7935
False,1.0,Чувашская Республика,1,False,14000.0,35000.0,2407.2506,1932.9155,1737.2522,1506.0139,1375.5717,1369.6426,1292.5631,1274.7755,1203.6253,1197.6961,1185.8377,1108.7583,1043.5372,996.1037,907.1658,901.2367,853.8032,841.9448,758.9361,634.4232,622.5648,581.0605,539.5562,527.6978,521.7686,444.6891,432.8308,397.2556,379.4681,367.6097,361.6805,361.6805,355.7513,343.8929,343.8929,343.8929,337.9637,337.9637,332.0346,332.0346,332.0346,320.1762,320.1762,314.247,314.247,302.3886,302.3886
False,1.0,Удмуртская Республика,1,False,15000.0,35000.0,2407.2506,1932.9155,1737.2522,1506.0139,1375.5717,1369.6426,1292.5631,1274.7755,1203.6253,1197.6961,1185.8377,1108.7583,1043.5372,996.1037,907.1658,901.2367,853.8032,841.9448,758.9361,634.4232,622.5648,581.0605,539.5562,527.6978,521.7686,444.6891,432.8308,397.2556,379.4681,367.6097,361.6805,361.6805,355.7513,343.8929,343.8929,343.8929,337.9637,337.9637,332.0346,332.0346,332.0346,320.1762,320.1762,314.247,314.247,302.3886,302.3886
False,1.0,Удмуртская Республика,1,True,20000.0,25000.0,1719.4647,1380.6539,1240.8945,1075.7242,982.5512,978.3161,923.2594,910.554,859.7323,855.4972,847.0269,791.9702,745.3837,711.5026,647.9756,643.7405,609.8594,601.3891,542.0972,453.1594,444.6891,415.0432,385.3973,376.927,372.6919,317.6351,309.1648,283.754,271.0486,262.5783,258.3432,258.3432,254.1081,245.6378,245.6378,245.6378,241.4027,241.4027,237.1675,237.1675,237.1675,228.6973,228.6973,224.4621,224.4621,215.9919,215.9919
False,1.0,Республика Марий Эл,1,False,14000.0,40000.0,2751.1435,2209.0462,1985.4311,1721.1587,1572.082,1565.3058,1477.215,1456.8863,1375.5717,1368.7955,1355.2431,1267.1523,1192.6139,1138.4042,1036.761,1029.9848,975.775,962.2226,867.3556,725.0551,711.5026,664.0691,616.6356,603.0832,596.307,508.2162,494.6637,454.0064,433.6778,420.1254,413.3491,413.3491,406.5729,393.0205,393.0205,393.0205,386.2443,386.2443,379.4681,379.4681,379.4681,365.9156,365.9156,359.1394,359.1394,345.587,345.587
False,1.0,Республика Калмыкия,1,True,14000.0,14000.0,962.9002,773.1662,694.9009,602.4056,550.2287,547.857,517.0252,509.9102,481.4501,479.0784,474.3351,443.5033,417.4149,398.4415,362.8663,360.4947,341.5213,336.7779,303.5745,253.7693,249.0259,232.4242,215.8225,211.0791,208.7074,177.8757,173.1323,158.9023,151.7872,147.0439,144.6722,144.6722,142.3005,137.5572,137.5572,137.5572,135.1855,135.1855,132.8138,132.8138,132.8138,128.0705,128.0705,125.6988,125.6988,120.9554,120.9554
False,1.0,Костромская область,1,False,18000.0,50000.0,3438.9294,2761.3078,2481.7889,2151.4484,1965.1025,1956.6322,1846.5187,1821.1079,1719.4647,1710.9944,1694.0539,1583.9404,1490.7674,1423.0053,1295.9512,1287.4809,1219.7188,1202.7782,1084.1945,906.3188,889.3783,830.0864,770.7945,753.854,745.3837,635.2702,618.3297,567.508,542.0972,525.1567,516.6864,516.6864,508.2162,491.2756,491.2756,491.2756,482.8054,482.8054,474.3351,474.3351,474.3351,457.3945,457.3945,448.9243,448.9243,431.9837,431.9837
False,1.0,Смоленская область,1,False,18000.0,30000.0,2063.3576,1656.7847,1489.0734,1290.869,1179.0615,1173.9793,1107.9112,1092.6647,1031.6788,1026.5966,1016.4323,950.3642,894.4604,853.8032,777.5707,772.4886,731.8313,721.6669,650.5167,543.7913,533.627,498.0518,462.4767,452.3124,447.2302,381.1621,370.9978,340.5048,325.2583,315.094,310.0119,310.0119,304.9297,294.7654,294.7654,294.7654,289.6832,289.6832,284.6011,284.6011,284.6011,274.4367,274.4367,269.3546,269.3546,259.1902,259.1902
False,1.0,Республика Адыгея,1,False,25000.0,30000.0,2063.3576,1656.7847,1489.0734,1290.869,1179.0615,1173.9793,1107.9112,1092.6647,1031.6788,1026.5966,1016.4323,950.3642,894.4604,853.8032,777.5707,772.4886,731.8313,721.6669,650.5167,543.7913,533.627,498.0518,462.4767,452.3124,447.2302,381.1621,370.9978,340.5048,325.2583,315.094,310.0119,310.0119,304.9297,294.7654,294.7654,294.7654,289.6832,289.6832,284.6011,284.6011,284.6011,274.4367,274.4367,269.3546,269.3546,259.1902,259.1902
False,1.0,Кабардино-Балкарская Республика,1,False,30000.0,30000.0,2063.3576,1656.7847,1489.0734,1290.869,1179.0615,1173.9793,1107.9112,1092.6647,1031.6788,1026.5966,1016.4323,950.3642,894.4604,853.8032,777.5707,772.4886,731.8313,721.6669,650.5167,543.7913,533.627,498.0518,462.4767,452.3124,447.2302,381.1621,370.9978,340.5048,325.2583,315.094,310.0119,310.0119,304.9297,294.7654,294.7654,294.7654,289.6832,289.6832,284.6011,284.6011,284.6011,274.4367,274.4367,269.3546,269.3546,259.1902,259.1902
False,1.0,Республика Мордовия,1,False,35000.0,40000.0,2751.1435,2209.0462,1985.4311,1721.1587,1572.082,1565.3058,1477.215,1456.8863,1375.5717,1368.7955,1355.2431,1267.1523,1192.6139,1138.4042,1036.761,1029.9848,975.775,962.2226,867.3556,725.0551,711.5026,664.0691,616.6356,603.0832,596.307,508.2162,494.6637,454.0064,433.6778,420.1254,413.3491,413.3491,406.5729,393.0205,393.0205,393.0205,386.2443,386.2443,379.4681,379.4681,379.4681,365.9156,365.9156,359.1394,359.1394,345.587,345.587
False,1.0,Самарская область,0,False,16250.0,69600.0,4786.9897,3843.7405,3454.6502,2994.8162,2735.4227,2723.6321,2570.3541,2534.9822,2393.4948,2381.7042,2358.123,2204.845,2075.1482,1980.8233,1803.9641,1792.1735,1697.8486,1674.2673,1509.1987,1261.5958,1238.0146,1155.4803,1072.946,1049.3647,1037.5741,884.2961,860.7149,789.9712,754.5994,731.0181,719.2275,719.2275,707.4369,683.8557,683.8557,683.8557,672.0651,672.0651,660.2744,660.2744,660.2744,636.6932,636.6932,624.9026,624.9026,601.3214,601.3214
False,1.0,Челябинская область,0,False,18500.0,60000.0,4126.7152,3313.5694,2978.1467,2581.7381,2358.123,2347.9587,2215.8225,2185.3295,2063.3576,2053.1933,2032.8646,1900.7284,1788.9209,1707.6063,1555.1415,1544.9771,1463.6625,1443.3339,1301.0334,1087.5826,1067.2539,996.1037,924.9534,904.6248,894.4604,762.3242,741.9956,681.0097,650.5167,630.188,620.0237,620.0237,609.8594,589.5307,589.5307,589.5307,579.3664,579.3664,569.2021,569.2021,569.2021,548.8735,548.8735,538.7091,538.7091,518.3805,518.3805
False,1.0,Челябинская область,0,True,16250.0,20000.0,1375.5717,1104.5231,992.7156,860.5794,786.041,782.6529,738.6075,728.4432,687.7859,684.3978,677.6215,633.5761,596.307,569.2021,518.3805,514.9924,487.8875,481.1113,433.6778,362.5275,355.7513,332.0346,308.3178,301.5416,298.1535,254.1081,247.3319,227.0032,216.8389,210.0627,206.6746,206.6746,203.2865,196.5102,196.5102,196.5102,193.1221,193.1221,189.734,189.734,189.734,182.9578,182.9578,179.5697,179.5697,172.7935,172.7935
False,1.0,Забайкальский край,1,False,18500.0,40000.0,2751.1435,2209.0462,1985.4311,1721.1587,1572.082,1565.3058,1477.215,1456.8863,1375.5717,1368.7955,1355.2431,1267.1523,1192.6139,1138.4042,1036.761,1029.9848,975.775,962.2226,867.3556,725.0551,711.5026,664.0691,616.6356,603.0832,596.307,508.2162,494.6637,454.0064,433.6778,420.1254,413.3491,413.3491,406.5729,393.0205,393.0205,393.0205,386.2443,386.2443,379.4681,379.4681,379.4681,365.9156,365.9156,359.1394,359.1394,345.587,345.587
False,1.0,Свердловская область,0,False,18500.0,60000.0,4126.7152,3313.5694,2978.1467,2581.7381,2358.123,2347.9587,2215.8225,2185.3295,2063.3576,2053.1933,2032.8646,1900.7284,1788.9209,1707.6063,1555.1415,1544.9771,1463.6625,1443.3339,1301.0334,1087.5826,1067.2539,996.1037,924.9534,904.6248,894.4604,762.3242,741.9956,681.0097,650.5167,630.188,620.0237,620.0237,609.8594,589.5307,589.5307,589.5307,579.3664,579.3664,569.2021,569.2021,569.2021,548.8735,548.8735,538.7091,538.7091,518.3805,518.3805
False,1.0,Свердловская область,0,True,20000.0,20000.0,1375.5717,1104.5231,992.7156,860.5794,786.041,782.6529,738.6075,728.4432,687.7859,684.3978,677.6215,633.5761,596.307,569.2021,518.3805,514.9924,487.8875,481.1113,433.6778,362.5275,355.7513,332.0346,308.3178,301.5416,298.1535,254.1081,247.3319,227.0032,216.8389,210.0627,206.6746,206.6746,203.2865,196.5102,196.5102,196.5102,193.1221,193.1221,189.734,189.734,189.734,182.9578,182.9578,179.5697,179.5697,172.7935,172.7935
False,1.0,Красноярский край,1,False,15000.0,45000.0,3095.0364,2485.177,2233.61,1936.3036,1768.5922,1760.969,1661.8668,1638.9971,1547.5182,1539.895,1524.6485,1425.5463,1341.6907,1280.7047,1166.3561,1158.7328,1097.7469,1082.5004,975.775,815.6869,800.4405,747.0778,693.7151,678.4686,670.8453,571.7432,556.4967,510.7572,487.8875,472.641,465.0178,465.0178,457.3945,442.1481,442.1481,442.1481,434.5248,434.5248,426.9016,426.9016,426.9016,411.6551,411.6551,404.0318,404.0318,388.7854,388.7854
False,1.0,Красноярский край,1,True,16250.0,16250.0,1117.652,897.425,806.5814,699.2207,638.6583,635.9055,600.1186,591.8601,558.826,556.0732,550.5675,514.7806,484.4994,462.4767,421.1841,418.4313,396.4086,390.9029,352.3632,294.5536,289.0479,269.7781,250.5082,245.0025,242.2497,206.4628,200.9571,184.4401,176.1816,170.6759,167.9231,167.9231,165.1703,159.6646,159.6646,159.6646,156.9117,156.9117,154.1589,154.1589,154.1589,148.6532,148.6532,145.9004,145.9004,140.3947,140.3947
False,1.0,Тюменская область,1,False,15250.0,50000.0,3438.9294,2761.3078,2481.7889,2151.4484,1965.1025,1956.6322,1846.5187,1821.1079,1719.4647,1710.9944,1694.0539,1583.9404,1490.7674,1423.0053,1295.9512,1287.4809,1219.7188,1202.7782,1084.1945,906.3188,889.3783,830.0864,770.7945,753.854,745.3837,635.2702,618.3297,567.508,542.0972,525.1567,516.6864,516.6864,508.2162,491.2756,491.2756,491.2756,482.8054,482.8054,474.3351,474.3351,474.3351,457.3945,457.3945,448.9243,448.9243,431.9837,431.9837
False,1.0,Архангельская область,1,False,18500.0,50000.0,3438.9294,2761.3078,2481.7889,2151.4484,1965.1025,1956.6322,1846.5187,1821.1079,1719.4647,1710.9944,1694.0539,1583.9404,1490.7674,1423.0053,1295.9512,1287.4809,1219.7188,1202.7782,1084.1945,906.3188,889.3783,830.0864,770.7945,753.854,745.3837,635.2702,618.3297,567.508,542.0972,525.1567,516.6864,516.6864,508.2162,491.2756,491.2756,491.2756,482.8054,482.8054,474.3351,474.3351,474.3351,457.3945,457.3945,448.9243,448.9243,431.9837,431.9837
False,1.0,Архангельская область,1,True,25000.0,25000.0,1719.4647,1380.6539,1240.8945,1075.7242,982.5512,978.3161,923.2594,910.554,859.7323,855.4972,847.0269,791.9702,745.3837,711.5026,647.9756,643.7405,609.8594,601.3891,542.0972,453.1594,444.6891,415.0432,385.3973,376.927,372.6919,317.6351,309.1648,283.754,271.0486,262.5783,258.3432,258.3432,254.1081,245.6378,245.6378,245.6378,241.4027,241.4027,237.1675,237.1675,237.1675,228.6973,228.6973,224.4621,224.4621,215.9919,215.9919
