is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Выполнение плана строительно-монтажных работ (2955_10),Дисциплинированность (СК) (593_4),"Личные установки и ценности, мировоззрение (2043_4)",Организация и выполнение производственных заданий при производстве этапа строительных работ (2959_10),"Организаторские способности, лидерство (СК) (393_4)","Организация приемки строительных материалов, конструкций, изделий, их складирование, учет и отчетность (4242_10)",Чтение схем/чертежей (ОПТ) (3032_36),Командность (СК) (1371_4),Контроль соблюдения технологической последовательности производства строительных работ (4118_10),"Работа с технической документации, чтение проектов, чертежей, схем (строительство) (2957_10)","Саморазвитие, обучаемость (СК) (604_4)",Ведение исполнительной документации в строительстве (2958_10),Коммуникабельность (СК) (617_4),"Производит расстановку бригад, звеньев и отдельных работников на строительном участке (5590_10)",Стрессоустойчивость (СК) (601_4),Контроль выполнения строительно-монтажных работ (2954_10),Проведение производственного инструктажа и ведение журнала учета инструктажа и техники безопасности работников (5584_10),Контроль за соблюдением работниками  правил охраны труда и техники безопасности при выполнении строительных и монтажных работ (5577_10),"Оформление документов по учету рабочего времени, выработки, простоев работников при выполнении общестроительных работ (4121_10)",Внимательность (СК) (536_4),Геодезический контроль в ходе выполнения технологических операций (4115_10),Знание технологии производства строительных и монтажных работ (4120_10),Навык составления смет (5556_10),Трудолюбие (СК) (597_4),Контроль соблюдения технологической последовательности при выполнении вида строительных работ (2960_10),Контроль выполнения работ (7013_10),"Обеспечение строительных бригад и отдельных работников инструментом, приспособлениями, средствами малой механизации, транспортом, спецодеждой, защитными средствами (5586_10)",Знание компьютерных офисных программ (строительство) (4252_10),Выдача нарядов на строительные и монтажные работы и приемка законченных строительных и монтажных работ (5582_10),Руководство работниками участка производства строительных работ (5576_10),Пунктуальность (СК) (612_4),Целеустремленность (СК) (588_4),"Восприятие, мышление, внимание, память (УСК) (1330_4)",Самостоятельность (СК) (603_4),"Знание ГОСТов, СНиПов, СП (1406_10)",навыки  в области строительства (6220_10),"Многозадачность, интенсивность (СК) (627_4)",Знания SCAD (5251_10),Высокая работоспособность (СК) (586_4),Знание действующих нормативно-технических документов в строительстве (4256_10),Планирование и организация материально-технического обеспечения строительства (4249_10),"Обеспечение рационального использования на участке строительных машин, оборудования и транспортных средств (4123_10)",Знание технологии производства (7190_10),Аккуратность (СК) (575_4),Соблюдение правил охраны труда (ОПТ) (3790_36),Умение пользоваться геодезическими инструментами (4117_10),Выполнение разбивочных работ в строительстве (4122_10),Использование нивелира (1398_10),Выполнение комплекса геодезических работ (1410_10),Подготовка и сдача работ (1447_10),Составление/формирование/подготовка отчетности (ОПТ) (3911_36),Нравственность (СК) (622_4),Руководство производственно-хозяйственной деятельностью строительного  участка (5575_10),"Техника безопасности (бетон, арматура) (1607_10)",Руководство бригадой (ОПТ) (3599_36),Знание рынка строительных материалов (4260_10),Знания нормативных документов (4992_10),монтажные работы (6243_10),Инициативность (СК) (610_4),Выполнение ремонтных работ (ОПТ) (8285_36),Контроль обеспечения рабочих мест знаками безопасности и предупредительными надписями (5589_10),Ведение должностного документооборота (3339_10),составление актов (6246_10),Ведение журнала учета законченных строительно-монтажных работ (5579_10),Выполнение поручений руководителя (ОПТ) (3036_36),Отслеживание показаний контрольно-измерительных приборов (5973_10),Знания Microsoft Office (5758_10),Выполнение монтажных/демонтажных работ (ОПТ) (8301_36),Знание ГОСТ (7061_10),работа со сметной документацией (6234_10),"Скорость, оперативность (СК) (1324_4)",Соблюдение техники безопасности (ОПТ) (3791_36),Обеспечение применения в соответствии с назначением технологической оснастки (5587_10),Знание нормативно-технической документации (7072_10),"Самоорганизация, отношение себе  (СК) (1629_4)",Работы с объёмами (1547_10),Обеспечение соблюдение чистоты и порядка на рабочих местах (5588_10),контроль за соблюдением нормативов (6216_10),Использование геодезического оборудования (1377_10),Выполнение контроля в топогеодезии (1421_10),Доброжелательность (СК) (1126_4),Работы в сфере картографии (1558_10),Выполнение топографо-геодезической съемки (247_10)
False,1.0,Хабаровский край,1,False,20000.0,118000.0,12539.1291,10463.2376,7177.1852,6953.7709,5576.0492,5231.6188,3965.6043,3881.8239,3081.2559,2615.8094,2587.8826,2243.4522,2187.5986,2187.5986,2103.8182,2085.2004,2085.2004,2020.0379,1740.77,1703.5342,1535.9735,1535.9735,1414.9574,1321.8681,1275.3234,1266.0145,1126.3806,1070.527,1061.218,1014.6734,1005.3645,986.7466,949.5109,930.893,875.0394,791.2591,781.9501,716.7876,698.1698,670.243,670.243,670.243,660.934,577.1537,567.8447,567.8447,567.8447,549.2269,530.609,521.3001,521.3001,511.9912,511.9912,465.4465,437.5197,418.9019,390.9751,372.3572,353.7393,344.4304,335.1215,325.8126,325.8126,307.1947,297.8858,297.8858,288.5768,269.959,232.7233,232.7233,195.4875,186.1786,167.5607,167.5607,158.2518,148.9429,111.7072,93.0893,74.4714,65.1625,27.9268,18.6179,0.0,0.0
False,1.0,Ханты-Мансийский автономный округ — Югра,1,False,25000.0,140000.0,14876.9328,12414.0107,8515.3045,8250.2367,6615.6516,6207.0054,4704.9542,4605.5538,3655.7274,3103.5027,3070.3692,2661.7229,2595.456,2595.456,2496.0555,2473.9666,2473.9666,2396.6551,2065.3203,2021.1423,1822.3414,1822.3414,1678.763,1568.3181,1513.0956,1502.0511,1336.3837,1270.1168,1259.0723,1203.8498,1192.8053,1170.7163,1126.5383,1104.4494,1038.1824,938.782,927.7375,850.426,828.337,795.2035,795.2035,795.2035,784.159,684.7586,673.7141,673.7141,673.7141,651.6251,629.5361,618.4916,618.4916,607.4471,607.4471,552.2247,519.0912,497.0022,463.8687,441.7797,419.6908,408.6463,397.6018,386.5573,386.5573,364.4683,353.4238,353.4238,342.3793,320.2903,276.1123,276.1123,231.9344,220.8899,198.8009,198.8009,187.7564,176.7119,132.5339,110.4449,88.3559,77.3115,33.1335,22.089,0.0,0.0
False,1.0,Иркутская область,1,False,20000.0,120000.0,12751.6567,10640.5806,7298.8324,7071.6314,5670.5585,5320.2903,4032.8179,3947.6175,3133.4806,2660.1452,2631.745,2281.4768,2224.6766,2224.6766,2139.4762,2120.5428,2120.5428,2054.2758,1770.2745,1732.4077,1562.0069,1562.0069,1438.9397,1344.2726,1296.9391,1287.4724,1145.4718,1088.6715,1079.2048,1031.8713,1022.4045,1003.4711,965.6043,946.6709,889.8706,804.6702,795.2035,728.9366,710.0032,681.603,681.603,681.603,672.1363,586.9359,577.4692,577.4692,577.4692,558.5358,539.6024,530.1357,530.1357,520.669,520.669,473.3354,444.9353,426.0019,397.6018,378.6683,359.7349,350.2682,340.8015,331.3348,331.3348,312.4014,302.9347,302.9347,293.468,274.5346,236.6677,236.6677,198.8009,189.3342,170.4008,170.4008,160.934,151.4673,113.6005,94.6671,75.7337,66.267,28.4001,18.9334,0.0,0.0
False,1.0,Пермский край,1,False,25000.0,100000.0,10626.3806,8867.1505,6082.3604,5893.0262,4725.4654,4433.5753,3360.6816,3289.6813,2611.2338,2216.7876,2193.1209,1901.2307,1853.8971,1853.8971,1782.8968,1767.119,1767.119,1711.8965,1475.2288,1443.6731,1301.6725,1301.6725,1199.1164,1120.2272,1080.7826,1072.8937,954.5598,907.2263,899.3373,859.8927,852.0038,836.2259,804.6702,788.8924,741.5589,670.5585,662.6696,607.4471,591.6693,568.0025,568.0025,568.0025,560.1136,489.1133,481.2244,481.2244,481.2244,465.4465,449.6687,441.7797,441.7797,433.8908,433.8908,394.4462,370.7794,355.0016,331.3348,315.557,299.7791,291.8902,284.0013,276.1123,276.1123,260.3345,252.4456,252.4456,244.5566,228.7788,197.2231,197.2231,165.6674,157.7785,142.0006,142.0006,134.1117,126.2228,94.6671,78.8892,63.1114,55.2225,23.6668,15.7778,0.0,0.0
False,1.0,Пермский край,1,True,30000.0,30000.0,3187.9142,2660.1452,1824.7081,1767.9079,1417.6396,1330.0726,1008.2045,986.9044,783.3701,665.0363,657.9363,570.3692,556.1691,556.1691,534.869,530.1357,530.1357,513.5689,442.5686,433.1019,390.5017,390.5017,359.7349,336.0682,324.2348,321.8681,286.3679,272.1679,269.8012,257.9678,255.6011,250.8678,241.4011,236.6677,222.4677,201.1676,198.8009,182.2341,177.5008,170.4008,170.4008,170.4008,168.0341,146.734,144.3673,144.3673,144.3673,139.634,134.9006,132.5339,132.5339,130.1672,130.1672,118.3339,111.2338,106.5005,99.4004,94.6671,89.9337,87.5671,85.2004,82.8337,82.8337,78.1003,75.7337,75.7337,73.367,68.6336,59.1669,59.1669,49.7002,47.3335,42.6002,42.6002,40.2335,37.8668,28.4001,23.6668,18.9334,16.5667,7.1,4.7334,0.0,0.0
False,1.0,Город федерального значения Москва,0,False,35000.0,100000.0,10626.3806,8867.1505,6082.3604,5893.0262,4725.4654,4433.5753,3360.6816,3289.6813,2611.2338,2216.7876,2193.1209,1901.2307,1853.8971,1853.8971,1782.8968,1767.119,1767.119,1711.8965,1475.2288,1443.6731,1301.6725,1301.6725,1199.1164,1120.2272,1080.7826,1072.8937,954.5598,907.2263,899.3373,859.8927,852.0038,836.2259,804.6702,788.8924,741.5589,670.5585,662.6696,607.4471,591.6693,568.0025,568.0025,568.0025,560.1136,489.1133,481.2244,481.2244,481.2244,465.4465,449.6687,441.7797,441.7797,433.8908,433.8908,394.4462,370.7794,355.0016,331.3348,315.557,299.7791,291.8902,284.0013,276.1123,276.1123,260.3345,252.4456,252.4456,244.5566,228.7788,197.2231,197.2231,165.6674,157.7785,142.0006,142.0006,134.1117,126.2228,94.6671,78.8892,63.1114,55.2225,23.6668,15.7778,0.0,0.0
False,1.0,Город федерального значения Санкт-Петербург,0,False,25000.0,100000.0,10626.3806,8867.1505,6082.3604,5893.0262,4725.4654,4433.5753,3360.6816,3289.6813,2611.2338,2216.7876,2193.1209,1901.2307,1853.8971,1853.8971,1782.8968,1767.119,1767.119,1711.8965,1475.2288,1443.6731,1301.6725,1301.6725,1199.1164,1120.2272,1080.7826,1072.8937,954.5598,907.2263,899.3373,859.8927,852.0038,836.2259,804.6702,788.8924,741.5589,670.5585,662.6696,607.4471,591.6693,568.0025,568.0025,568.0025,560.1136,489.1133,481.2244,481.2244,481.2244,465.4465,449.6687,441.7797,441.7797,433.8908,433.8908,394.4462,370.7794,355.0016,331.3348,315.557,299.7791,291.8902,284.0013,276.1123,276.1123,260.3345,252.4456,252.4456,244.5566,228.7788,197.2231,197.2231,165.6674,157.7785,142.0006,142.0006,134.1117,126.2228,94.6671,78.8892,63.1114,55.2225,23.6668,15.7778,0.0,0.0
False,1.0,Челябинская область,0,False,25000.0,100000.0,10626.3806,8867.1505,6082.3604,5893.0262,4725.4654,4433.5753,3360.6816,3289.6813,2611.2338,2216.7876,2193.1209,1901.2307,1853.8971,1853.8971,1782.8968,1767.119,1767.119,1711.8965,1475.2288,1443.6731,1301.6725,1301.6725,1199.1164,1120.2272,1080.7826,1072.8937,954.5598,907.2263,899.3373,859.8927,852.0038,836.2259,804.6702,788.8924,741.5589,670.5585,662.6696,607.4471,591.6693,568.0025,568.0025,568.0025,560.1136,489.1133,481.2244,481.2244,481.2244,465.4465,449.6687,441.7797,441.7797,433.8908,433.8908,394.4462,370.7794,355.0016,331.3348,315.557,299.7791,291.8902,284.0013,276.1123,276.1123,260.3345,252.4456,252.4456,244.5566,228.7788,197.2231,197.2231,165.6674,157.7785,142.0006,142.0006,134.1117,126.2228,94.6671,78.8892,63.1114,55.2225,23.6668,15.7778,0.0,0.0
False,1.0,Самарская область,0,False,25000.0,100000.0,10626.3806,8867.1505,6082.3604,5893.0262,4725.4654,4433.5753,3360.6816,3289.6813,2611.2338,2216.7876,2193.1209,1901.2307,1853.8971,1853.8971,1782.8968,1767.119,1767.119,1711.8965,1475.2288,1443.6731,1301.6725,1301.6725,1199.1164,1120.2272,1080.7826,1072.8937,954.5598,907.2263,899.3373,859.8927,852.0038,836.2259,804.6702,788.8924,741.5589,670.5585,662.6696,607.4471,591.6693,568.0025,568.0025,568.0025,560.1136,489.1133,481.2244,481.2244,481.2244,465.4465,449.6687,441.7797,441.7797,433.8908,433.8908,394.4462,370.7794,355.0016,331.3348,315.557,299.7791,291.8902,284.0013,276.1123,276.1123,260.3345,252.4456,252.4456,244.5566,228.7788,197.2231,197.2231,165.6674,157.7785,142.0006,142.0006,134.1117,126.2228,94.6671,78.8892,63.1114,55.2225,23.6668,15.7778,0.0,0.0
False,1.0,Ростовская область,0,False,25000.0,100000.0,10626.3806,8867.1505,6082.3604,5893.0262,4725.4654,4433.5753,3360.6816,3289.6813,2611.2338,2216.7876,2193.1209,1901.2307,1853.8971,1853.8971,1782.8968,1767.119,1767.119,1711.8965,1475.2288,1443.6731,1301.6725,1301.6725,1199.1164,1120.2272,1080.7826,1072.8937,954.5598,907.2263,899.3373,859.8927,852.0038,836.2259,804.6702,788.8924,741.5589,670.5585,662.6696,607.4471,591.6693,568.0025,568.0025,568.0025,560.1136,489.1133,481.2244,481.2244,481.2244,465.4465,449.6687,441.7797,441.7797,433.8908,433.8908,394.4462,370.7794,355.0016,331.3348,315.557,299.7791,291.8902,284.0013,276.1123,276.1123,260.3345,252.4456,252.4456,244.5566,228.7788,197.2231,197.2231,165.6674,157.7785,142.0006,142.0006,134.1117,126.2228,94.6671,78.8892,63.1114,55.2225,23.6668,15.7778,0.0,0.0
False,1.0,Свердловская область,0,False,25000.0,140000.0,14876.9328,12414.0107,8515.3045,8250.2367,6615.6516,6207.0054,4704.9542,4605.5538,3655.7274,3103.5027,3070.3692,2661.7229,2595.456,2595.456,2496.0555,2473.9666,2473.9666,2396.6551,2065.3203,2021.1423,1822.3414,1822.3414,1678.763,1568.3181,1513.0956,1502.0511,1336.3837,1270.1168,1259.0723,1203.8498,1192.8053,1170.7163,1126.5383,1104.4494,1038.1824,938.782,927.7375,850.426,828.337,795.2035,795.2035,795.2035,784.159,684.7586,673.7141,673.7141,673.7141,651.6251,629.5361,618.4916,618.4916,607.4471,607.4471,552.2247,519.0912,497.0022,463.8687,441.7797,419.6908,408.6463,397.6018,386.5573,386.5573,364.4683,353.4238,353.4238,342.3793,320.2903,276.1123,276.1123,231.9344,220.8899,198.8009,198.8009,187.7564,176.7119,132.5339,110.4449,88.3559,77.3115,33.1335,22.089,0.0,0.0
False,1.0,Оренбургская область,2,False,20000.0,118000.0,12539.1291,10463.2376,7177.1852,6953.7709,5576.0492,5231.6188,3965.6043,3881.8239,3081.2559,2615.8094,2587.8826,2243.4522,2187.5986,2187.5986,2103.8182,2085.2004,2085.2004,2020.0379,1740.77,1703.5342,1535.9735,1535.9735,1414.9574,1321.8681,1275.3234,1266.0145,1126.3806,1070.527,1061.218,1014.6734,1005.3645,986.7466,949.5109,930.893,875.0394,791.2591,781.9501,716.7876,698.1698,670.243,670.243,670.243,660.934,577.1537,567.8447,567.8447,567.8447,549.2269,530.609,521.3001,521.3001,511.9912,511.9912,465.4465,437.5197,418.9019,390.9751,372.3572,353.7393,344.4304,335.1215,325.8126,325.8126,307.1947,297.8858,297.8858,288.5768,269.959,232.7233,232.7233,195.4875,186.1786,167.5607,167.5607,158.2518,148.9429,111.7072,93.0893,74.4714,65.1625,27.9268,18.6179,0.0,0.0
False,1.0,Республика Саха (Якутия),1,False,35000.0,140000.0,14876.9328,12414.0107,8515.3045,8250.2367,6615.6516,6207.0054,4704.9542,4605.5538,3655.7274,3103.5027,3070.3692,2661.7229,2595.456,2595.456,2496.0555,2473.9666,2473.9666,2396.6551,2065.3203,2021.1423,1822.3414,1822.3414,1678.763,1568.3181,1513.0956,1502.0511,1336.3837,1270.1168,1259.0723,1203.8498,1192.8053,1170.7163,1126.5383,1104.4494,1038.1824,938.782,927.7375,850.426,828.337,795.2035,795.2035,795.2035,784.159,684.7586,673.7141,673.7141,673.7141,651.6251,629.5361,618.4916,618.4916,607.4471,607.4471,552.2247,519.0912,497.0022,463.8687,441.7797,419.6908,408.6463,397.6018,386.5573,386.5573,364.4683,353.4238,353.4238,342.3793,320.2903,276.1123,276.1123,231.9344,220.8899,198.8009,198.8009,187.7564,176.7119,132.5339,110.4449,88.3559,77.3115,33.1335,22.089,0.0,0.0
False,1.0,Ямало-Ненецкий автономный округ,1,False,25000.0,118000.0,12539.1291,10463.2376,7177.1852,6953.7709,5576.0492,5231.6188,3965.6043,3881.8239,3081.2559,2615.8094,2587.8826,2243.4522,2187.5986,2187.5986,2103.8182,2085.2004,2085.2004,2020.0379,1740.77,1703.5342,1535.9735,1535.9735,1414.9574,1321.8681,1275.3234,1266.0145,1126.3806,1070.527,1061.218,1014.6734,1005.3645,986.7466,949.5109,930.893,875.0394,791.2591,781.9501,716.7876,698.1698,670.243,670.243,670.243,660.934,577.1537,567.8447,567.8447,567.8447,549.2269,530.609,521.3001,521.3001,511.9912,511.9912,465.4465,437.5197,418.9019,390.9751,372.3572,353.7393,344.4304,335.1215,325.8126,325.8126,307.1947,297.8858,297.8858,288.5768,269.959,232.7233,232.7233,195.4875,186.1786,167.5607,167.5607,158.2518,148.9429,111.7072,93.0893,74.4714,65.1625,27.9268,18.6179,0.0,0.0
False,1.0,Воронежская область,2,False,25000.0,110000.0,11689.0186,9753.8656,6690.5964,6482.3288,5198.012,4876.9328,3696.7498,3618.6494,2872.3572,2438.4664,2412.4329,2091.3537,2039.2868,2039.2868,1961.1865,1943.8309,1943.8309,1883.0861,1622.7517,1588.0404,1431.8397,1431.8397,1319.0281,1232.2499,1188.8608,1180.183,1050.0158,997.9489,989.2711,945.882,937.2042,919.8485,885.1373,867.7816,815.7147,737.6144,728.9366,668.1919,650.8362,624.8028,624.8028,624.8028,616.125,538.0246,529.3468,529.3468,529.3468,511.9912,494.6355,485.9577,485.9577,477.2799,477.2799,433.8908,407.8574,390.5017,364.4683,347.1127,329.757,321.0792,312.4014,303.7236,303.7236,286.3679,277.6901,277.6901,269.0123,251.6567,216.9454,216.9454,182.2341,173.5563,156.2007,156.2007,147.5229,138.8451,104.1338,86.7782,69.4225,60.7447,26.0334,17.3556,0.0,0.0
False,1.0,Новосибирская область,0,False,20000.0,160000.0,17002.2089,14187.4408,9731.7766,9428.8419,7560.7447,7093.7204,5377.0906,5263.4901,4177.9741,3546.8602,3508.9934,3041.9691,2966.2354,2966.2354,2852.6349,2827.3903,2827.3903,2739.0344,2360.366,2309.8769,2082.6759,2082.6759,1918.5863,1792.3635,1729.2521,1716.6299,1527.2957,1451.562,1438.9397,1375.8283,1363.2061,1337.9615,1287.4724,1262.2278,1186.4942,1072.8937,1060.2714,971.9154,946.6709,908.804,908.804,908.804,896.1818,782.5813,769.959,769.959,769.959,744.7144,719.4699,706.8476,706.8476,694.2253,694.2253,631.1139,593.2471,568.0025,530.1357,504.8911,479.6466,467.0243,454.402,441.7797,441.7797,416.5352,403.9129,403.9129,391.2906,366.0461,315.557,315.557,265.0678,252.4456,227.201,227.201,214.5787,201.9565,151.4673,126.2228,100.9782,88.3559,37.8668,25.2446,0.0,0.0
False,1.0,Удмуртская Республика,1,False,21250.0,122000.0,12964.1843,10817.9236,7420.4796,7189.492,5765.0678,5408.9618,4100.0316,4013.4112,3185.7053,2704.4809,2675.6074,2319.5014,2261.7545,2261.7545,2175.1341,2155.8851,2155.8851,2088.5137,1799.7791,1761.2812,1588.0404,1588.0404,1462.9221,1366.6772,1318.5547,1308.9303,1164.563,1106.816,1097.1915,1049.0691,1039.4446,1020.1956,981.6977,962.4487,904.7018,818.0814,808.4569,741.0855,721.8365,692.9631,692.9631,692.9631,683.3386,596.7182,587.0937,587.0937,587.0937,567.8447,548.5958,538.9713,538.9713,529.3468,529.3468,481.2244,452.3509,433.1019,404.2285,384.9795,365.7305,356.106,346.4815,336.8571,336.8571,317.6081,307.9836,307.9836,298.3591,279.1101,240.6122,240.6122,202.1142,192.4897,173.2408,173.2408,163.6163,153.9918,115.4938,96.2449,76.9959,67.3714,28.8735,19.249,0.0,0.0
False,1.0,Ставропольский край,2,False,25000.0,100000.0,10626.3806,8867.1505,6082.3604,5893.0262,4725.4654,4433.5753,3360.6816,3289.6813,2611.2338,2216.7876,2193.1209,1901.2307,1853.8971,1853.8971,1782.8968,1767.119,1767.119,1711.8965,1475.2288,1443.6731,1301.6725,1301.6725,1199.1164,1120.2272,1080.7826,1072.8937,954.5598,907.2263,899.3373,859.8927,852.0038,836.2259,804.6702,788.8924,741.5589,670.5585,662.6696,607.4471,591.6693,568.0025,568.0025,568.0025,560.1136,489.1133,481.2244,481.2244,481.2244,465.4465,449.6687,441.7797,441.7797,433.8908,433.8908,394.4462,370.7794,355.0016,331.3348,315.557,299.7791,291.8902,284.0013,276.1123,276.1123,260.3345,252.4456,252.4456,244.5566,228.7788,197.2231,197.2231,165.6674,157.7785,142.0006,142.0006,134.1117,126.2228,94.6671,78.8892,63.1114,55.2225,23.6668,15.7778,0.0,0.0
False,1.0,Пензенская область,1,False,25000.0,55000.0,5844.5093,4876.9328,3345.2982,3241.1644,2599.006,2438.4664,1848.3749,1809.3247,1436.1786,1219.2332,1206.2165,1045.6769,1019.6434,1019.6434,980.5932,971.9154,971.9154,941.5431,811.3758,794.0202,715.9198,715.9198,659.514,616.125,594.4304,590.0915,525.0079,498.9744,494.6355,472.941,468.6021,459.9243,442.5686,433.8908,407.8574,368.8072,364.4683,334.0959,325.4181,312.4014,312.4014,312.4014,308.0625,269.0123,264.6734,264.6734,264.6734,255.9956,247.3178,242.9789,242.9789,238.6399,238.6399,216.9454,203.9287,195.2509,182.2341,173.5563,164.8785,160.5396,156.2007,151.8618,151.8618,143.184,138.8451,138.8451,134.5062,125.8283,108.4727,108.4727,91.1171,86.7782,78.1003,78.1003,73.7614,69.4225,52.0669,43.3891,34.7113,30.3724,13.0167,8.6778,0.0,0.0
False,1.0,Курская область,2,False,25000.0,100000.0,10626.3806,8867.1505,6082.3604,5893.0262,4725.4654,4433.5753,3360.6816,3289.6813,2611.2338,2216.7876,2193.1209,1901.2307,1853.8971,1853.8971,1782.8968,1767.119,1767.119,1711.8965,1475.2288,1443.6731,1301.6725,1301.6725,1199.1164,1120.2272,1080.7826,1072.8937,954.5598,907.2263,899.3373,859.8927,852.0038,836.2259,804.6702,788.8924,741.5589,670.5585,662.6696,607.4471,591.6693,568.0025,568.0025,568.0025,560.1136,489.1133,481.2244,481.2244,481.2244,465.4465,449.6687,441.7797,441.7797,433.8908,433.8908,394.4462,370.7794,355.0016,331.3348,315.557,299.7791,291.8902,284.0013,276.1123,276.1123,260.3345,252.4456,252.4456,244.5566,228.7788,197.2231,197.2231,165.6674,157.7785,142.0006,142.0006,134.1117,126.2228,94.6671,78.8892,63.1114,55.2225,23.6668,15.7778,0.0,0.0
False,1.0,Волгоградская область,2,False,25000.0,110000.0,11689.0186,9753.8656,6690.5964,6482.3288,5198.012,4876.9328,3696.7498,3618.6494,2872.3572,2438.4664,2412.4329,2091.3537,2039.2868,2039.2868,1961.1865,1943.8309,1943.8309,1883.0861,1622.7517,1588.0404,1431.8397,1431.8397,1319.0281,1232.2499,1188.8608,1180.183,1050.0158,997.9489,989.2711,945.882,937.2042,919.8485,885.1373,867.7816,815.7147,737.6144,728.9366,668.1919,650.8362,624.8028,624.8028,624.8028,616.125,538.0246,529.3468,529.3468,529.3468,511.9912,494.6355,485.9577,485.9577,477.2799,477.2799,433.8908,407.8574,390.5017,364.4683,347.1127,329.757,321.0792,312.4014,303.7236,303.7236,286.3679,277.6901,277.6901,269.0123,251.6567,216.9454,216.9454,182.2341,173.5563,156.2007,156.2007,147.5229,138.8451,104.1338,86.7782,69.4225,60.7447,26.0334,17.3556,0.0,0.0
False,1.0,Нижегородская область,0,False,25000.0,100000.0,10626.3806,8867.1505,6082.3604,5893.0262,4725.4654,4433.5753,3360.6816,3289.6813,2611.2338,2216.7876,2193.1209,1901.2307,1853.8971,1853.8971,1782.8968,1767.119,1767.119,1711.8965,1475.2288,1443.6731,1301.6725,1301.6725,1199.1164,1120.2272,1080.7826,1072.8937,954.5598,907.2263,899.3373,859.8927,852.0038,836.2259,804.6702,788.8924,741.5589,670.5585,662.6696,607.4471,591.6693,568.0025,568.0025,568.0025,560.1136,489.1133,481.2244,481.2244,481.2244,465.4465,449.6687,441.7797,441.7797,433.8908,433.8908,394.4462,370.7794,355.0016,331.3348,315.557,299.7791,291.8902,284.0013,276.1123,276.1123,260.3345,252.4456,252.4456,244.5566,228.7788,197.2231,197.2231,165.6674,157.7785,142.0006,142.0006,134.1117,126.2228,94.6671,78.8892,63.1114,55.2225,23.6668,15.7778,0.0,0.0
False,1.0,Республика Коми,1,False,20000.0,100000.0,10626.3806,8867.1505,6082.3604,5893.0262,4725.4654,4433.5753,3360.6816,3289.6813,2611.2338,2216.7876,2193.1209,1901.2307,1853.8971,1853.8971,1782.8968,1767.119,1767.119,1711.8965,1475.2288,1443.6731,1301.6725,1301.6725,1199.1164,1120.2272,1080.7826,1072.8937,954.5598,907.2263,899.3373,859.8927,852.0038,836.2259,804.6702,788.8924,741.5589,670.5585,662.6696,607.4471,591.6693,568.0025,568.0025,568.0025,560.1136,489.1133,481.2244,481.2244,481.2244,465.4465,449.6687,441.7797,441.7797,433.8908,433.8908,394.4462,370.7794,355.0016,331.3348,315.557,299.7791,291.8902,284.0013,276.1123,276.1123,260.3345,252.4456,252.4456,244.5566,228.7788,197.2231,197.2231,165.6674,157.7785,142.0006,142.0006,134.1117,126.2228,94.6671,78.8892,63.1114,55.2225,23.6668,15.7778,0.0,0.0
False,1.0,Новгородская область,1,False,35000.0,71250.0,7571.2962,6317.8447,4333.6818,4198.7812,3366.8941,3158.9224,2394.4856,2343.8979,1860.5041,1579.4612,1562.5986,1354.6269,1320.9017,1320.9017,1270.314,1259.0723,1259.0723,1219.7263,1051.1005,1028.6171,927.4416,927.4416,854.3705,798.1619,770.0576,764.4367,680.1239,646.3987,640.7778,612.6736,607.0527,595.811,573.3275,562.0858,528.3607,477.773,472.1521,432.8061,421.5644,404.7018,404.7018,404.7018,399.0809,348.4932,342.8724,342.8724,342.8724,331.6306,320.3889,314.7681,314.7681,309.1472,309.1472,281.0429,264.1803,252.9386,236.076,224.8343,213.5926,207.9718,202.3509,196.73,196.73,185.4883,179.8675,179.8675,174.2466,163.0049,140.5215,140.5215,118.038,112.4172,101.1754,101.1754,95.5546,89.9337,67.4503,56.2086,44.9669,39.346,16.8626,11.2417,0.0,0.0
False,1.0,Чувашская Республика,1,False,25000.0,110000.0,11689.0186,9753.8656,6690.5964,6482.3288,5198.012,4876.9328,3696.7498,3618.6494,2872.3572,2438.4664,2412.4329,2091.3537,2039.2868,2039.2868,1961.1865,1943.8309,1943.8309,1883.0861,1622.7517,1588.0404,1431.8397,1431.8397,1319.0281,1232.2499,1188.8608,1180.183,1050.0158,997.9489,989.2711,945.882,937.2042,919.8485,885.1373,867.7816,815.7147,737.6144,728.9366,668.1919,650.8362,624.8028,624.8028,624.8028,616.125,538.0246,529.3468,529.3468,529.3468,511.9912,494.6355,485.9577,485.9577,477.2799,477.2799,433.8908,407.8574,390.5017,364.4683,347.1127,329.757,321.0792,312.4014,303.7236,303.7236,286.3679,277.6901,277.6901,269.0123,251.6567,216.9454,216.9454,182.2341,173.5563,156.2007,156.2007,147.5229,138.8451,104.1338,86.7782,69.4225,60.7447,26.0334,17.3556,0.0,0.0
