is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,ЖКХс Ремонт и обслуживание сантехнических и теплотехнических систем и  оборудования (6084_29),Дисциплинированность (СК) (593_4),Высокая работоспособность (СК) (586_4),ЖКХс Осуществление сантехнических работ (8067_29),"Ответственность , добросовестность (СК) (614_4)",Выполнение ремонтных работ (ОПТ) (8285_36),Аккуратность (СК) (575_4),"ЖКХс ремонт инженерных систем (отопление, водоснабжение, канализация) и оборудования (8271_29)","ЖКХс Монтаж, установка, ремонт, замена оборудования сан-узлов (8120_29)","Личные установки и ценности, мировоззрение (2043_4)","ЖКХс Монтаж, установка, замена, ремонт и техническое обслуживание различных типов смесителей (8117_29)",ЖКХс Ремонт и техническое обслуживание сантехнического и теплотехнического оборудования (6094_29),ЖКХс Опыт выполнения сантехнических работ (8081_29),"ЖКХс Монтаж, установка, замена/ремонт радиаторов отопления (8115_29)",ЖКХ фразы слишком широкой формулировки по монтажу сантехнических систем (2523_29),Выполнение монтажных/демонтажных работ (ОПТ) (8301_36),ЖКХи Снятие и обработка показаний приборов учета (2887_29),ЖКХс Выполнение сантехнических и теплотехнических работ (6069_29),Чтение схем/чертежей (ОПТ) (3032_36),ЖКХ Знание инженерных систем зданий и сооружений (2565_29),ЖКХс Монтаж сантехнических и теплотехнических систем и оборудования (6085_29),"ЖКХ Подготовка данных, составление и ведение отчетности (2905_29)",Пунктуальность (СК) (612_4),"ЖКХс ремонт и обслуживание внутренних инженерных систем (отопление, водоснабжение, канализация) и оборудования (2656_29)",ЖКХ Монтаж ГВС и ХВС (2524_29),ЖКХс ремонт наружных и внутренних инженерных систем и оборудования (8272_29),Коммуникабельность (СК) (617_4),ЖКХа техническое обслуживание электротехнического оборудования (2792_29),Выполнение поручений руководителя (ОПТ) (3036_36),ЖКХсс монтаж/демонтаж трубопроводов из различных материалов (8366_29),"ЖКХс общие фразы по обслуживанию, ремонту, сборке  различных деталей, узлов и оборудования (8281_29)",ЖКХ Монтаж систем отопления (2525_29),ЖКХс знать сантехнические работы (8072_29),ЖКХс Ремонт и техническое обслуживание систем  отопления и ГВС (8279_29),ЖКХ Монтаж канализации (2527_29),Нравственность (СК) (622_4),"ЖКХс Монтаж, установка, замена, настройка и испытание сантехнических систем (8091_29)",Внимательность (СК) (536_4),ЖКХс Монтаж систем  отопления и ГВС (8116_29),Стрессоустойчивость (СК) (601_4),Трудолюбие (СК) (597_4),"Саморазвитие, обучаемость (СК) (604_4)","ЖКХс Монтаж, установка, замена и ремонт различных типов унитаза (8123_29)"
False,1.0,Красноярский край,1,False,25000.0,71250.0,5041.7565,4753.8389,4504.3103,3947.6697,3934.8734,3851.6972,3307.8529,3269.4639,2911.1665,2859.9811,2482.4892,2405.7112,1945.0431,1765.8944,1567.5512,1497.1713,1452.3842,1292.43,1273.2355,1196.4574,1151.6703,1055.6977,1036.5032,1036.5032,953.327,895.7435,844.5582,825.3637,742.1875,716.5948,691.0022,665.4095,652.6131,595.0296,537.4461,511.8534,499.0571,467.0663,460.6681,447.8718,422.2791,403.0846,377.4919
False,1.0,Чувашская Республика,1,False,39000.0,50000.0,3538.0747,3336.0273,3160.9195,2770.2945,2761.3147,2702.9454,2321.3003,2294.3606,2042.9239,2007.0043,1742.0977,1688.2184,1364.9425,1239.2241,1100.0359,1050.6466,1019.217,906.9684,893.4986,839.6193,808.1897,740.8405,727.3707,727.3707,669.0014,628.592,592.6724,579.2026,520.8333,502.8736,484.9138,466.954,457.9741,417.5647,377.1552,359.1954,350.2155,327.7658,323.2759,314.296,296.3362,282.8664,264.9066
False,1.0,Брянская область,1,False,61000.0,70000.0,4953.3046,4670.4382,4425.2874,3878.4124,3865.8405,3784.1236,3249.8204,3212.1049,2860.0934,2809.806,2438.9368,2363.5057,1910.9195,1734.9138,1540.0503,1470.9052,1426.9037,1269.7557,1250.898,1175.467,1131.4655,1037.1767,1018.319,1018.319,936.602,880.0287,829.7414,810.8836,729.1667,704.023,678.8793,653.7356,641.1638,584.5905,528.0172,502.8736,490.3017,458.8721,452.5862,440.0144,414.8707,396.0129,370.8693
False,1.0,Калужская область,1,False,25000.0,71250.0,5041.7565,4753.8389,4504.3103,3947.6697,3934.8734,3851.6972,3307.8529,3269.4639,2911.1665,2859.9811,2482.4892,2405.7112,1945.0431,1765.8944,1567.5512,1497.1713,1452.3842,1292.43,1273.2355,1196.4574,1151.6703,1055.6977,1036.5032,1036.5032,953.327,895.7435,844.5582,825.3637,742.1875,716.5948,691.0022,665.4095,652.6131,595.0296,537.4461,511.8534,499.0571,467.0663,460.6681,447.8718,422.2791,403.0846,377.4919
False,1.0,Калужская область,1,True,70000.0,70000.0,4953.3046,4670.4382,4425.2874,3878.4124,3865.8405,3784.1236,3249.8204,3212.1049,2860.0934,2809.806,2438.9368,2363.5057,1910.9195,1734.9138,1540.0503,1470.9052,1426.9037,1269.7557,1250.898,1175.467,1131.4655,1037.1767,1018.319,1018.319,936.602,880.0287,829.7414,810.8836,729.1667,704.023,678.8793,653.7356,641.1638,584.5905,528.0172,502.8736,490.3017,458.8721,452.5862,440.0144,414.8707,396.0129,370.8693
False,1.0,Тамбовская область,2,False,56000.0,71250.0,5041.7565,4753.8389,4504.3103,3947.6697,3934.8734,3851.6972,3307.8529,3269.4639,2911.1665,2859.9811,2482.4892,2405.7112,1945.0431,1765.8944,1567.5512,1497.1713,1452.3842,1292.43,1273.2355,1196.4574,1151.6703,1055.6977,1036.5032,1036.5032,953.327,895.7435,844.5582,825.3637,742.1875,716.5948,691.0022,665.4095,652.6131,595.0296,537.4461,511.8534,499.0571,467.0663,460.6681,447.8718,422.2791,403.0846,377.4919
False,1.0,Приморский край,1,False,39000.0,71250.0,5041.7565,4753.8389,4504.3103,3947.6697,3934.8734,3851.6972,3307.8529,3269.4639,2911.1665,2859.9811,2482.4892,2405.7112,1945.0431,1765.8944,1567.5512,1497.1713,1452.3842,1292.43,1273.2355,1196.4574,1151.6703,1055.6977,1036.5032,1036.5032,953.327,895.7435,844.5582,825.3637,742.1875,716.5948,691.0022,665.4095,652.6131,595.0296,537.4461,511.8534,499.0571,467.0663,460.6681,447.8718,422.2791,403.0846,377.4919
False,1.0,Орловская область,1,False,40000.0,61000.0,4316.4511,4069.9533,3856.3218,3379.7593,3368.8039,3297.5934,2831.9864,2799.12,2492.3671,2448.5453,2125.3592,2059.6264,1665.2299,1511.8534,1342.0438,1281.7888,1243.4447,1106.5014,1090.0682,1024.3355,985.9914,903.8254,887.3922,887.3922,816.1818,766.8822,723.0603,706.6272,635.4167,613.5057,591.5948,569.6839,558.7284,509.4289,460.1293,438.2184,427.2629,399.8743,394.3966,383.4411,361.5302,345.097,323.1861
False,1.0,Республика Бурятия,1,False,25000.0,61000.0,4316.4511,4069.9533,3856.3218,3379.7593,3368.8039,3297.5934,2831.9864,2799.12,2492.3671,2448.5453,2125.3592,2059.6264,1665.2299,1511.8534,1342.0438,1281.7888,1243.4447,1106.5014,1090.0682,1024.3355,985.9914,903.8254,887.3922,887.3922,816.1818,766.8822,723.0603,706.6272,635.4167,613.5057,591.5948,569.6839,558.7284,509.4289,460.1293,438.2184,427.2629,399.8743,394.3966,383.4411,361.5302,345.097,323.1861
False,1.0,Ханты-Мансийский автономный округ — Югра,1,False,25000.0,61000.0,4316.4511,4069.9533,3856.3218,3379.7593,3368.8039,3297.5934,2831.9864,2799.12,2492.3671,2448.5453,2125.3592,2059.6264,1665.2299,1511.8534,1342.0438,1281.7888,1243.4447,1106.5014,1090.0682,1024.3355,985.9914,903.8254,887.3922,887.3922,816.1818,766.8822,723.0603,706.6272,635.4167,613.5057,591.5948,569.6839,558.7284,509.4289,460.1293,438.2184,427.2629,399.8743,394.3966,383.4411,361.5302,345.097,323.1861
False,1.0,Ивановская область,1,False,25000.0,61000.0,4316.4511,4069.9533,3856.3218,3379.7593,3368.8039,3297.5934,2831.9864,2799.12,2492.3671,2448.5453,2125.3592,2059.6264,1665.2299,1511.8534,1342.0438,1281.7888,1243.4447,1106.5014,1090.0682,1024.3355,985.9914,903.8254,887.3922,887.3922,816.1818,766.8822,723.0603,706.6272,635.4167,613.5057,591.5948,569.6839,558.7284,509.4289,460.1293,438.2184,427.2629,399.8743,394.3966,383.4411,361.5302,345.097,323.1861
False,1.0,Хабаровский край,1,False,25000.0,71250.0,5041.7565,4753.8389,4504.3103,3947.6697,3934.8734,3851.6972,3307.8529,3269.4639,2911.1665,2859.9811,2482.4892,2405.7112,1945.0431,1765.8944,1567.5512,1497.1713,1452.3842,1292.43,1273.2355,1196.4574,1151.6703,1055.6977,1036.5032,1036.5032,953.327,895.7435,844.5582,825.3637,742.1875,716.5948,691.0022,665.4095,652.6131,595.0296,537.4461,511.8534,499.0571,467.0663,460.6681,447.8718,422.2791,403.0846,377.4919
False,1.0,Новгородская область,1,False,40000.0,70000.0,4953.3046,4670.4382,4425.2874,3878.4124,3865.8405,3784.1236,3249.8204,3212.1049,2860.0934,2809.806,2438.9368,2363.5057,1910.9195,1734.9138,1540.0503,1470.9052,1426.9037,1269.7557,1250.898,1175.467,1131.4655,1037.1767,1018.319,1018.319,936.602,880.0287,829.7414,810.8836,729.1667,704.023,678.8793,653.7356,641.1638,584.5905,528.0172,502.8736,490.3017,458.8721,452.5862,440.0144,414.8707,396.0129,370.8693
False,1.0,Сахалинская область,1,False,40000.0,61000.0,4316.4511,4069.9533,3856.3218,3379.7593,3368.8039,3297.5934,2831.9864,2799.12,2492.3671,2448.5453,2125.3592,2059.6264,1665.2299,1511.8534,1342.0438,1281.7888,1243.4447,1106.5014,1090.0682,1024.3355,985.9914,903.8254,887.3922,887.3922,816.1818,766.8822,723.0603,706.6272,635.4167,613.5057,591.5948,569.6839,558.7284,509.4289,460.1293,438.2184,427.2629,399.8743,394.3966,383.4411,361.5302,345.097,323.1861
False,1.0,Сахалинская область,1,True,39000.0,39000.0,2759.6983,2602.1013,2465.5172,2160.8297,2153.8254,2108.2974,1810.6142,1789.6013,1593.4806,1565.4634,1358.8362,1316.8103,1064.6552,966.5948,858.028,819.5043,794.9892,707.4353,696.9289,654.903,630.3879,577.8556,567.3491,567.3491,521.8211,490.3017,462.2845,451.778,406.25,392.2414,378.2328,364.2241,357.2198,325.7004,294.181,280.1724,273.1681,255.6573,252.1552,245.1509,231.1422,220.6358,206.6272
False,1.0,Архангельская область,1,False,25000.0,50000.0,3538.0747,3336.0273,3160.9195,2770.2945,2761.3147,2702.9454,2321.3003,2294.3606,2042.9239,2007.0043,1742.0977,1688.2184,1364.9425,1239.2241,1100.0359,1050.6466,1019.217,906.9684,893.4986,839.6193,808.1897,740.8405,727.3707,727.3707,669.0014,628.592,592.6724,579.2026,520.8333,502.8736,484.9138,466.954,457.9741,417.5647,377.1552,359.1954,350.2155,327.7658,323.2759,314.296,296.3362,282.8664,264.9066
False,1.0,Город федерального значения Москва,0,False,25000.0,110000.0,7783.7644,7339.2601,6954.023,6094.648,6074.8922,5946.4799,5106.8606,5047.5934,4494.4325,4415.4095,3832.6149,3714.0805,3002.8736,2726.2931,2420.079,2311.4224,2242.2773,1995.3305,1965.6968,1847.1624,1778.0172,1629.8491,1600.2155,1600.2155,1471.8032,1382.9023,1303.8793,1274.2457,1145.8333,1106.3218,1066.8103,1027.2989,1007.5431,918.6422,829.7414,790.2299,770.4741,721.0848,711.2069,691.4511,651.9397,622.306,582.7945
False,1.0,Город федерального значения Москва,0,True,35000.0,80000.0,5660.9195,5337.6437,5057.4713,4432.4713,4418.1034,4324.7126,3714.0805,3670.977,3268.6782,3211.2069,2787.3563,2701.1494,2183.908,1982.7586,1760.0575,1681.0345,1630.7471,1451.1494,1429.5977,1343.3908,1293.1034,1185.3448,1163.7931,1163.7931,1070.4023,1005.7471,948.2759,926.7241,833.3333,804.5977,775.8621,747.1264,732.7586,668.1034,603.4483,574.7126,560.3448,524.4253,517.2414,502.8736,474.1379,452.5862,423.8506
False,1.0,Ямало-Ненецкий автономный округ,1,False,45000.0,80000.0,5660.9195,5337.6437,5057.4713,4432.4713,4418.1034,4324.7126,3714.0805,3670.977,3268.6782,3211.2069,2787.3563,2701.1494,2183.908,1982.7586,1760.0575,1681.0345,1630.7471,1451.1494,1429.5977,1343.3908,1293.1034,1185.3448,1163.7931,1163.7931,1070.4023,1005.7471,948.2759,926.7241,833.3333,804.5977,775.8621,747.1264,732.7586,668.1034,603.4483,574.7126,560.3448,524.4253,517.2414,502.8736,474.1379,452.5862,423.8506
False,1.0,Республика Саха (Якутия),1,False,45000.0,45000.0,3184.2672,3002.4246,2844.8276,2493.2651,2485.1832,2432.6509,2089.1703,2064.9246,1838.6315,1806.3039,1567.8879,1519.3966,1228.4483,1115.3017,990.0323,945.5819,917.2953,816.2716,804.1487,755.6573,727.3707,666.7565,654.6336,654.6336,602.1013,565.7328,533.4052,521.2823,468.75,452.5862,436.4224,420.2586,412.1767,375.8082,339.4397,323.2759,315.194,294.9892,290.9483,282.8664,266.7026,254.5797,238.4159
False,1.0,Амурская область,1,False,45000.0,45000.0,3184.2672,3002.4246,2844.8276,2493.2651,2485.1832,2432.6509,2089.1703,2064.9246,1838.6315,1806.3039,1567.8879,1519.3966,1228.4483,1115.3017,990.0323,945.5819,917.2953,816.2716,804.1487,755.6573,727.3707,666.7565,654.6336,654.6336,602.1013,565.7328,533.4052,521.2823,468.75,452.5862,436.4224,420.2586,412.1767,375.8082,339.4397,323.2759,315.194,294.9892,290.9483,282.8664,266.7026,254.5797,238.4159
False,1.0,Республика Адыгея,1,False,20000.0,20000.0,1415.2299,1334.4109,1264.3678,1108.1178,1104.5259,1081.1782,928.5201,917.7443,817.1695,802.8017,696.8391,675.2874,545.977,495.6897,440.0144,420.2586,407.6868,362.7874,357.3994,335.8477,323.2759,296.3362,290.9483,290.9483,267.6006,251.4368,237.069,231.681,208.3333,201.1494,193.9655,186.7816,183.1897,167.0259,150.8621,143.6782,140.0862,131.1063,129.3103,125.7184,118.5345,113.1466,105.9626
False,1.0,Камчатский край,1,False,30000.0,46250.0,3272.7191,3085.8253,2923.8506,2562.5224,2554.2161,2500.2245,2147.2028,2122.2836,1889.7046,1856.479,1611.4404,1561.602,1262.5718,1146.2823,1017.5332,971.8481,942.7757,838.9458,826.4862,776.6478,747.5754,685.2775,672.8179,672.8179,618.8263,581.4476,548.222,535.7624,481.7708,465.158,448.5453,431.9325,423.6261,386.2473,348.8685,332.2557,323.9494,303.1834,299.0302,290.7238,274.111,261.6514,245.0386
False,1.0,Республика Коми,1,False,30000.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
False,1.0,Забайкальский край,1,False,29250.0,29250.0,2069.7737,1951.576,1849.1379,1620.6223,1615.3691,1581.2231,1357.9607,1342.201,1195.1105,1174.0975,1019.1272,987.6078,798.4914,724.9461,643.521,614.6282,596.2419,530.5765,522.6967,491.1773,472.7909,433.3917,425.5119,425.5119,391.3658,367.7263,346.7134,338.8335,304.6875,294.181,283.6746,273.1681,267.9149,244.2753,220.6358,210.1293,204.8761,191.743,189.1164,183.8631,173.3567,165.4768,154.9704
False,1.0,Республика Хакасия,1,False,29250.0,30000.0,2122.8448,2001.6164,1896.5517,1662.1767,1656.7888,1621.7672,1392.7802,1376.6164,1225.7543,1204.2026,1045.2586,1012.931,818.9655,743.5345,660.0216,630.3879,611.5302,544.181,536.0991,503.7716,484.9138,444.5043,436.4224,436.4224,401.4009,377.1552,355.6034,347.5216,312.5,301.7241,290.9483,280.1724,274.7845,250.5388,226.2931,215.5172,210.1293,196.6595,193.9655,188.5776,177.8017,169.7198,158.944
False,1.0,Донецкая область,1,False,60000.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
False,1.0,Республика Калмыкия,1,False,82000.0,82000.0,5802.4425,5471.0848,5183.908,4543.283,4528.556,4432.8305,3806.9325,3762.7514,3350.3951,3291.4871,2857.0402,2768.6782,2238.5057,2032.3276,1804.0589,1723.0603,1671.5158,1487.4282,1465.3376,1376.9756,1325.431,1214.9784,1192.8879,1192.8879,1097.1624,1030.8908,971.9828,949.8922,854.1667,824.7126,795.2586,765.8046,751.0776,684.806,618.5345,589.0805,574.3534,537.5359,530.1724,515.4454,485.9914,463.9009,434.4468
False,0.0,Республика Крым,1,False,17000.0,30000.0,2122.8448,2001.6164,1896.5517,1662.1767,1656.7888,1621.7672,1392.7802,1376.6164,1225.7543,1204.2026,1045.2586,1012.931,818.9655,743.5345,660.0216,630.3879,611.5302,544.181,536.0991,503.7716,484.9138,444.5043,436.4224,436.4224,401.4009,377.1552,355.6034,347.5216,312.5,301.7241,290.9483,280.1724,274.7845,250.5388,226.2931,215.5172,210.1293,196.6595,193.9655,188.5776,177.8017,169.7198,158.944
False,0.0,Псковская область,1,False,20000.0,20000.0,1415.2299,1334.4109,1264.3678,1108.1178,1104.5259,1081.1782,928.5201,917.7443,817.1695,802.8017,696.8391,675.2874,545.977,495.6897,440.0144,420.2586,407.6868,362.7874,357.3994,335.8477,323.2759,296.3362,290.9483,290.9483,267.6006,251.4368,237.069,231.681,208.3333,201.1494,193.9655,186.7816,183.1897,167.0259,150.8621,143.6782,140.0862,131.1063,129.3103,125.7184,118.5345,113.1466,105.9626
False,0.0,Краснодарский край,0,False,27853.5,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
False,0.0,Самарская область,0,False,25000.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
False,0.0,Саратовская область,2,False,24000.0,24000.0,1698.2759,1601.2931,1517.2414,1329.7414,1325.431,1297.4138,1114.2241,1101.2931,980.6034,963.3621,836.2069,810.3448,655.1724,594.8276,528.0172,504.3103,489.2241,435.3448,428.8793,403.0172,387.931,355.6034,349.1379,349.1379,321.1207,301.7241,284.4828,278.0172,250.0,241.3793,232.7586,224.1379,219.8276,200.431,181.0345,172.4138,168.1034,157.3276,155.1724,150.8621,142.2414,135.7759,127.1552
False,0.0,Саратовская область,2,True,64000.0,64000.0,4528.7356,4270.1149,4045.977,3545.977,3534.4828,3459.7701,2971.2644,2936.7816,2614.9425,2568.9655,2229.8851,2160.9195,1747.1264,1586.2069,1408.046,1344.8276,1304.5977,1160.9195,1143.6782,1074.7126,1034.4828,948.2759,931.0345,931.0345,856.3218,804.5977,758.6207,741.3793,666.6667,643.6782,620.6897,597.7011,586.2069,534.4828,482.7586,459.7701,448.2759,419.5402,413.7931,402.2989,379.3103,362.069,339.0805
False,0.0,Вологодская область,1,False,18000.0,70000.0,4953.3046,4670.4382,4425.2874,3878.4124,3865.8405,3784.1236,3249.8204,3212.1049,2860.0934,2809.806,2438.9368,2363.5057,1910.9195,1734.9138,1540.0503,1470.9052,1426.9037,1269.7557,1250.898,1175.467,1131.4655,1037.1767,1018.319,1018.319,936.602,880.0287,829.7414,810.8836,729.1667,704.023,678.8793,653.7356,641.1638,584.5905,528.0172,502.8736,490.3017,458.8721,452.5862,440.0144,414.8707,396.0129,370.8693
False,0.0,Вологодская область,1,True,9500.0,9500.0,672.2342,633.8452,600.5747,526.356,524.6498,513.5596,441.0471,435.9285,388.1555,381.3308,330.9986,320.7615,259.3391,235.4526,209.0068,199.6228,193.6512,172.324,169.7647,159.5277,153.556,140.7597,138.2004,138.2004,127.1103,119.4325,112.6078,110.0485,98.9583,95.546,92.1336,88.7213,87.0151,79.3373,71.6595,68.2471,66.5409,62.2755,61.4224,59.7162,56.3039,53.7446,50.3323
False,0.0,Свердловская область,0,False,24000.0,65000.0,4599.4971,4336.8355,4109.1954,3601.3829,3589.7091,3513.829,3017.6904,2982.6688,2655.801,2609.1056,2264.727,2194.6839,1774.4253,1610.9914,1430.0467,1365.8405,1324.982,1179.0589,1161.5481,1091.505,1050.6466,963.0927,945.5819,945.5819,869.7019,817.1695,770.4741,752.9634,677.0833,653.7356,630.3879,607.0402,595.3664,542.8341,490.3017,466.954,455.2802,426.0955,420.2586,408.5848,385.2371,367.7263,344.3786
False,0.0,Свердловская область,0,True,55000.0,55000.0,3891.8822,3669.63,3477.0115,3047.324,3037.4461,2973.2399,2553.4303,2523.7967,2247.2162,2207.7047,1916.3075,1857.0402,1501.4368,1363.1466,1210.0395,1155.7112,1121.1386,997.6652,982.8484,923.5812,889.0086,814.9246,800.1078,800.1078,735.9016,691.4511,651.9397,637.1228,572.9167,553.1609,533.4052,513.6494,503.7716,459.3211,414.8707,395.1149,385.2371,360.5424,355.6034,345.7256,325.9698,311.153,291.3973
False,0.0,Нижегородская область,0,False,24000.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
False,0.0,Омская область,1,False,18600.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
False,0.0,Омская область,1,True,35000.0,35000.0,2476.6523,2335.2191,2212.6437,1939.2062,1932.9203,1892.0618,1624.9102,1606.0524,1430.0467,1404.903,1219.4684,1181.7529,955.4598,867.4569,770.0251,735.4526,713.4519,634.8779,625.449,587.7335,565.7328,518.5884,509.1595,509.1595,468.301,440.0144,414.8707,405.4418,364.5833,352.0115,339.4397,326.8678,320.5819,292.2953,264.0086,251.4368,245.1509,229.4361,226.2931,220.0072,207.4353,198.0065,185.4346
False,0.0,Рязанская область,1,False,27853.5,75000.0,5307.1121,5004.0409,4741.3793,4155.4418,4141.972,4054.4181,3481.9504,3441.5409,3064.3858,3010.5065,2613.1466,2532.3276,2047.4138,1858.8362,1650.0539,1575.9698,1528.8254,1360.4526,1340.2478,1259.4289,1212.2845,1111.2608,1091.056,1091.056,1003.5022,942.8879,889.0086,868.8039,781.25,754.3103,727.3707,700.431,686.9612,626.347,565.7328,538.7931,525.3233,491.6487,484.9138,471.444,444.5043,424.2996,397.3599
False,0.0,Астраханская область,1,False,16242.0,70000.0,4953.3046,4670.4382,4425.2874,3878.4124,3865.8405,3784.1236,3249.8204,3212.1049,2860.0934,2809.806,2438.9368,2363.5057,1910.9195,1734.9138,1540.0503,1470.9052,1426.9037,1269.7557,1250.898,1175.467,1131.4655,1037.1767,1018.319,1018.319,936.602,880.0287,829.7414,810.8836,729.1667,704.023,678.8793,653.7356,641.1638,584.5905,528.0172,502.8736,490.3017,458.8721,452.5862,440.0144,414.8707,396.0129,370.8693
False,0.0,Ростовская область,0,False,21000.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
False,0.0,Ростовская область,0,True,24000.0,65000.0,4599.4971,4336.8355,4109.1954,3601.3829,3589.7091,3513.829,3017.6904,2982.6688,2655.801,2609.1056,2264.727,2194.6839,1774.4253,1610.9914,1430.0467,1365.8405,1324.982,1179.0589,1161.5481,1091.505,1050.6466,963.0927,945.5819,945.5819,869.7019,817.1695,770.4741,752.9634,677.0833,653.7356,630.3879,607.0402,595.3664,542.8341,490.3017,466.954,455.2802,426.0955,420.2586,408.5848,385.2371,367.7263,344.3786
False,0.0,Иркутская область,1,False,30000.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
