is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Организация и выполнение производственных заданий при производстве этапа строительных работ (2959_10),"Личные установки и ценности, мировоззрение (2043_4)",Выполнение работ на строительных площадках (4996_10),Управление трубоукладчиком Komatsu D355 (6293_10),Знание устройства и технических характеристик машин и агрегатов (3181_10),ТО и Р трубоукладчиков (6390_10),Управление трубоукладчиком Komatsu (6292_10),Дисциплинированность (СК) (593_4),Стыковка и укладка трубы в траншею (6406_10),Выполнение ремонтных работ (ОПТ) (8285_36),Выполнение монтажных/демонтажных работ (ОПТ) (8301_36),Погрузо-разгрузочные работы на погрузчике (6276_10),Монтаж-демонтаж механизмов (6407_10),Навыки управления трубоукладчиком (6290_10),Трудолюбие (СК) (597_4),Контроль исправности строп и съёмных грузозахватных приспособлений (6433_10),Пунктуальность (СК) (612_4),Выполнение работ по прокладке трубопроводов (6419_10),Выполнение работ по прокладке трубопроводов трубоукладчиком (6420_10),Управление трубоукладчиком Liebherr (6377_10),"Управление трубоукладчиком Liebherr RL, Komatsu D355 (6367_10)",Знание устройства и принципов работы трубоукладчика (6280_10),"Управление трубоукладчиком Komatsu, Caterpillar (6366_10)",Управление трубоукладчиком среднего класса (6439_10),Работа в сварочно-монтажных бригадах (6404_10),Настройка и регулировка механизмов (6451_10),Пусто2 (6392_10),Нравственность (СК) (622_4),Определение правильности и надежности строповки грузов (6400_10),Контроль соответствия съёмных грузозахватных приспособлений массе и характеру груза (6409_10),Командность (СК) (1371_4),Заправка бульдозера ГСМ (3224_10),Выявление и устранение неисправностей в работе машины (6411_10),Управление трубоукладчиком Caterpillar (6376_10),Управление краном при выполнении строительных монтажных работ (6291_10),Контрольный осмотр и проверка исправности агрегатов трубоукладчика (6431_10),Монтаж/установка опалубки (305_10)
True,1.0,Кемеровская область,1,False,45000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Калужская область,1,False,120000.0,150000.0,19000.0,14700.0,10960.0,7380.0,6930.0,6760.0,6300.0,5730.0,5420.0,4540.0,4530.0,4360.0,4190.0,4180.0,4110.0,3900.0,3360.0,3190.0,3150.0,2690.0,2330.0,2090.0,1850.0,1730.0,1720.0,1640.0,1610.0,1560.0,1500.0,1200.0,1190.0,1140.0,1050.0,980.0,890.0,820.0,780.0,540.0
True,1.0,Магаданская область,1,False,120000.0,120000.0,15200.0,11760.0,8768.0,5904.0,5544.0,5408.0,5040.0,4584.0,4336.0,3632.0,3624.0,3488.0,3352.0,3344.0,3288.0,3120.0,2688.0,2552.0,2520.0,2152.0,1864.0,1672.0,1480.0,1384.0,1376.0,1312.0,1288.0,1248.0,1200.0,960.0,952.0,912.0,840.0,784.0,712.0,656.0,624.0,432.0
True,1.0,Приморский край,1,False,130000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Новгородская область,1,False,120000.0,150000.0,19000.0,14700.0,10960.0,7380.0,6930.0,6760.0,6300.0,5730.0,5420.0,4540.0,4530.0,4360.0,4190.0,4180.0,4110.0,3900.0,3360.0,3190.0,3150.0,2690.0,2330.0,2090.0,1850.0,1730.0,1720.0,1640.0,1610.0,1560.0,1500.0,1200.0,1190.0,1140.0,1050.0,980.0,890.0,820.0,780.0,540.0
True,1.0,Камчатский край,1,False,135000.0,135000.0,17100.0,13230.0,9864.0,6642.0,6237.0,6084.0,5670.0,5157.0,4878.0,4086.0,4077.0,3924.0,3771.0,3762.0,3699.0,3510.0,3024.0,2871.0,2835.0,2421.0,2097.0,1881.0,1665.0,1557.0,1548.0,1476.0,1449.0,1404.0,1350.0,1080.0,1071.0,1026.0,945.0,882.0,801.0,738.0,702.0,486.0
True,1.0,Калининградская область,1,False,120000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Ивановская область,1,False,120000.0,150000.0,19000.0,14700.0,10960.0,7380.0,6930.0,6760.0,6300.0,5730.0,5420.0,4540.0,4530.0,4360.0,4190.0,4180.0,4110.0,3900.0,3360.0,3190.0,3150.0,2690.0,2330.0,2090.0,1850.0,1730.0,1720.0,1640.0,1610.0,1560.0,1500.0,1200.0,1190.0,1140.0,1050.0,980.0,890.0,820.0,780.0,540.0
True,1.0,Рязанская область,1,False,120000.0,150000.0,19000.0,14700.0,10960.0,7380.0,6930.0,6760.0,6300.0,5730.0,5420.0,4540.0,4530.0,4360.0,4190.0,4180.0,4110.0,3900.0,3360.0,3190.0,3150.0,2690.0,2330.0,2090.0,1850.0,1730.0,1720.0,1640.0,1610.0,1560.0,1500.0,1200.0,1190.0,1140.0,1050.0,980.0,890.0,820.0,780.0,540.0
True,1.0,Московская область,2,False,65500.0,150000.0,19000.0,14700.0,10960.0,7380.0,6930.0,6760.0,6300.0,5730.0,5420.0,4540.0,4530.0,4360.0,4190.0,4180.0,4110.0,3900.0,3360.0,3190.0,3150.0,2690.0,2330.0,2090.0,1850.0,1730.0,1720.0,1640.0,1610.0,1560.0,1500.0,1200.0,1190.0,1140.0,1050.0,980.0,890.0,820.0,780.0,540.0
True,1.0,Республика Адыгея,1,False,120000.0,150000.0,19000.0,14700.0,10960.0,7380.0,6930.0,6760.0,6300.0,5730.0,5420.0,4540.0,4530.0,4360.0,4190.0,4180.0,4110.0,3900.0,3360.0,3190.0,3150.0,2690.0,2330.0,2090.0,1850.0,1730.0,1720.0,1640.0,1610.0,1560.0,1500.0,1200.0,1190.0,1140.0,1050.0,980.0,890.0,820.0,780.0,540.0
True,1.0,Псковская область,1,False,120000.0,150000.0,19000.0,14700.0,10960.0,7380.0,6930.0,6760.0,6300.0,5730.0,5420.0,4540.0,4530.0,4360.0,4190.0,4180.0,4110.0,3900.0,3360.0,3190.0,3150.0,2690.0,2330.0,2090.0,1850.0,1730.0,1720.0,1640.0,1610.0,1560.0,1500.0,1200.0,1190.0,1140.0,1050.0,980.0,890.0,820.0,780.0,540.0
True,1.0,Тверская область,1,False,135000.0,135000.0,17100.0,13230.0,9864.0,6642.0,6237.0,6084.0,5670.0,5157.0,4878.0,4086.0,4077.0,3924.0,3771.0,3762.0,3699.0,3510.0,3024.0,2871.0,2835.0,2421.0,2097.0,1881.0,1665.0,1557.0,1548.0,1476.0,1449.0,1404.0,1350.0,1080.0,1071.0,1026.0,945.0,882.0,801.0,738.0,702.0,486.0
True,1.0,Кабардино-Балкарская Республика,1,False,120000.0,135000.0,17100.0,13230.0,9864.0,6642.0,6237.0,6084.0,5670.0,5157.0,4878.0,4086.0,4077.0,3924.0,3771.0,3762.0,3699.0,3510.0,3024.0,2871.0,2835.0,2421.0,2097.0,1881.0,1665.0,1557.0,1548.0,1476.0,1449.0,1404.0,1350.0,1080.0,1071.0,1026.0,945.0,882.0,801.0,738.0,702.0,486.0
True,1.0,Карачаево-Черкесская Республика,1,False,135000.0,135000.0,17100.0,13230.0,9864.0,6642.0,6237.0,6084.0,5670.0,5157.0,4878.0,4086.0,4077.0,3924.0,3771.0,3762.0,3699.0,3510.0,3024.0,2871.0,2835.0,2421.0,2097.0,1881.0,1665.0,1557.0,1548.0,1476.0,1449.0,1404.0,1350.0,1080.0,1071.0,1026.0,945.0,882.0,801.0,738.0,702.0,486.0
True,1.0,Еврейская автономная область,1,False,135000.0,135000.0,17100.0,13230.0,9864.0,6642.0,6237.0,6084.0,5670.0,5157.0,4878.0,4086.0,4077.0,3924.0,3771.0,3762.0,3699.0,3510.0,3024.0,2871.0,2835.0,2421.0,2097.0,1881.0,1665.0,1557.0,1548.0,1476.0,1449.0,1404.0,1350.0,1080.0,1071.0,1026.0,945.0,882.0,801.0,738.0,702.0,486.0
True,1.0,Республика Тыва,1,False,100000.0,120000.0,15200.0,11760.0,8768.0,5904.0,5544.0,5408.0,5040.0,4584.0,4336.0,3632.0,3624.0,3488.0,3352.0,3344.0,3288.0,3120.0,2688.0,2552.0,2520.0,2152.0,1864.0,1672.0,1480.0,1384.0,1376.0,1312.0,1288.0,1248.0,1200.0,960.0,952.0,912.0,840.0,784.0,712.0,656.0,624.0,432.0
True,1.0,Чукотский автономный округ,1,False,120000.0,120000.0,15200.0,11760.0,8768.0,5904.0,5544.0,5408.0,5040.0,4584.0,4336.0,3632.0,3624.0,3488.0,3352.0,3344.0,3288.0,3120.0,2688.0,2552.0,2520.0,2152.0,1864.0,1672.0,1480.0,1384.0,1376.0,1312.0,1288.0,1248.0,1200.0,960.0,952.0,912.0,840.0,784.0,712.0,656.0,624.0,432.0
True,1.0,Орловская область,1,False,120000.0,135000.0,17100.0,13230.0,9864.0,6642.0,6237.0,6084.0,5670.0,5157.0,4878.0,4086.0,4077.0,3924.0,3771.0,3762.0,3699.0,3510.0,3024.0,2871.0,2835.0,2421.0,2097.0,1881.0,1665.0,1557.0,1548.0,1476.0,1449.0,1404.0,1350.0,1080.0,1071.0,1026.0,945.0,882.0,801.0,738.0,702.0,486.0
True,1.0,Республика Ингушетия,1,False,120000.0,135000.0,17100.0,13230.0,9864.0,6642.0,6237.0,6084.0,5670.0,5157.0,4878.0,4086.0,4077.0,3924.0,3771.0,3762.0,3699.0,3510.0,3024.0,2871.0,2835.0,2421.0,2097.0,1881.0,1665.0,1557.0,1548.0,1476.0,1449.0,1404.0,1350.0,1080.0,1071.0,1026.0,945.0,882.0,801.0,738.0,702.0,486.0
True,1.0,Республика Дагестан,1,False,90000.0,150000.0,19000.0,14700.0,10960.0,7380.0,6930.0,6760.0,6300.0,5730.0,5420.0,4540.0,4530.0,4360.0,4190.0,4180.0,4110.0,3900.0,3360.0,3190.0,3150.0,2690.0,2330.0,2090.0,1850.0,1730.0,1720.0,1640.0,1610.0,1560.0,1500.0,1200.0,1190.0,1140.0,1050.0,980.0,890.0,820.0,780.0,540.0
True,1.0,Республика Бурятия,1,False,75000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Забайкальский край,1,False,125000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,1.0,Город федерального значения Севастополь,1,False,125000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,0.0,Ханты-Мансийский автономный округ — Югра,1,False,75000.0,95000.0,12033.3333,9310.0,6941.3333,4674.0,4389.0,4281.3333,3990.0,3629.0,3432.6667,2875.3333,2869.0,2761.3333,2653.6667,2647.3333,2603.0,2470.0,2128.0,2020.3333,1995.0,1703.6667,1475.6667,1323.6667,1171.6667,1095.6667,1089.3333,1038.6667,1019.6667,988.0,950.0,760.0,753.6667,722.0,665.0,620.6667,563.6667,519.3333,494.0,342.0
True,0.0,Республика Коми,1,False,80000.0,80000.0,10133.3333,7840.0,5845.3333,3936.0,3696.0,3605.3333,3360.0,3056.0,2890.6667,2421.3333,2416.0,2325.3333,2234.6667,2229.3333,2192.0,2080.0,1792.0,1701.3333,1680.0,1434.6667,1242.6667,1114.6667,986.6667,922.6667,917.3333,874.6667,858.6667,832.0,800.0,640.0,634.6667,608.0,560.0,522.6667,474.6667,437.3333,416.0,288.0
True,0.0,Ростовская область,0,False,70000.0,70000.0,8866.6667,6860.0,5114.6667,3444.0,3234.0,3154.6667,2940.0,2674.0,2529.3333,2118.6667,2114.0,2034.6667,1955.3333,1950.6667,1918.0,1820.0,1568.0,1488.6667,1470.0,1255.3333,1087.3333,975.3333,863.3333,807.3333,802.6667,765.3333,751.3333,728.0,700.0,560.0,555.3333,532.0,490.0,457.3333,415.3333,382.6667,364.0,252.0
True,0.0,Воронежская область,2,False,140000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,0.0,Алтайский край,2,False,120000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,0.0,Республика Башкортостан,0,False,90000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,0.0,Красноярский край,1,False,140000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,0.0,Тюменская область,1,False,140000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,0.0,Нижегородская область,0,False,90000.0,90000.0,11400.0,8820.0,6576.0,4428.0,4158.0,4056.0,3780.0,3438.0,3252.0,2724.0,2718.0,2616.0,2514.0,2508.0,2466.0,2340.0,2016.0,1914.0,1890.0,1614.0,1398.0,1254.0,1110.0,1038.0,1032.0,984.0,966.0,936.0,900.0,720.0,714.0,684.0,630.0,588.0,534.0,492.0,468.0,324.0
True,0.0,Республика Татарстан,0,False,55000.0,75000.0,9500.0,7350.0,5480.0,3690.0,3465.0,3380.0,3150.0,2865.0,2710.0,2270.0,2265.0,2180.0,2095.0,2090.0,2055.0,1950.0,1680.0,1595.0,1575.0,1345.0,1165.0,1045.0,925.0,865.0,860.0,820.0,805.0,780.0,750.0,600.0,595.0,570.0,525.0,490.0,445.0,410.0,390.0,270.0
True,0.0,Самарская область,0,False,115000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,0.0,Пермский край,1,False,75000.0,90000.0,11400.0,8820.0,6576.0,4428.0,4158.0,4056.0,3780.0,3438.0,3252.0,2724.0,2718.0,2616.0,2514.0,2508.0,2466.0,2340.0,2016.0,1914.0,1890.0,1614.0,1398.0,1254.0,1110.0,1038.0,1032.0,984.0,966.0,936.0,900.0,720.0,714.0,684.0,630.0,588.0,534.0,492.0,468.0,324.0
True,0.0,Ямало-Ненецкий автономный округ,1,False,23000.0,125000.0,15833.3333,12250.0,9133.3333,6150.0,5775.0,5633.3333,5250.0,4775.0,4516.6667,3783.3333,3775.0,3633.3333,3491.6667,3483.3333,3425.0,3250.0,2800.0,2658.3333,2625.0,2241.6667,1941.6667,1741.6667,1541.6667,1441.6667,1433.3333,1366.6667,1341.6667,1300.0,1250.0,1000.0,991.6667,950.0,875.0,816.6667,741.6667,683.3333,650.0,450.0
True,0.0,Пензенская область,1,False,140000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,0.0,Удмуртская Республика,1,False,21000.0,115000.0,14566.6667,11270.0,8402.6667,5658.0,5313.0,5182.6667,4830.0,4393.0,4155.3333,3480.6667,3473.0,3342.6667,3212.3333,3204.6667,3151.0,2990.0,2576.0,2445.6667,2415.0,2062.3333,1786.3333,1602.3333,1418.3333,1326.3333,1318.6667,1257.3333,1234.3333,1196.0,1150.0,920.0,912.3333,874.0,805.0,751.3333,682.3333,628.6667,598.0,414.0
True,0.0,Ярославская область,1,False,90000.0,90000.0,11400.0,8820.0,6576.0,4428.0,4158.0,4056.0,3780.0,3438.0,3252.0,2724.0,2718.0,2616.0,2514.0,2508.0,2466.0,2340.0,2016.0,1914.0,1890.0,1614.0,1398.0,1254.0,1110.0,1038.0,1032.0,984.0,966.0,936.0,900.0,720.0,714.0,684.0,630.0,588.0,534.0,492.0,468.0,324.0
True,0.0,Вологодская область,1,False,90000.0,90000.0,11400.0,8820.0,6576.0,4428.0,4158.0,4056.0,3780.0,3438.0,3252.0,2724.0,2718.0,2616.0,2514.0,2508.0,2466.0,2340.0,2016.0,1914.0,1890.0,1614.0,1398.0,1254.0,1110.0,1038.0,1032.0,984.0,966.0,936.0,900.0,720.0,714.0,684.0,630.0,588.0,534.0,492.0,468.0,324.0
True,0.0,Смоленская область,1,False,75000.0,75000.0,9500.0,7350.0,5480.0,3690.0,3465.0,3380.0,3150.0,2865.0,2710.0,2270.0,2265.0,2180.0,2095.0,2090.0,2055.0,1950.0,1680.0,1595.0,1575.0,1345.0,1165.0,1045.0,925.0,865.0,860.0,820.0,805.0,780.0,750.0,600.0,595.0,570.0,525.0,490.0,445.0,410.0,390.0,270.0
True,0.0,Мурманская область,1,False,90000.0,90000.0,11400.0,8820.0,6576.0,4428.0,4158.0,4056.0,3780.0,3438.0,3252.0,2724.0,2718.0,2616.0,2514.0,2508.0,2466.0,2340.0,2016.0,1914.0,1890.0,1614.0,1398.0,1254.0,1110.0,1038.0,1032.0,984.0,966.0,936.0,900.0,720.0,714.0,684.0,630.0,588.0,534.0,492.0,468.0,324.0
True,0.0,Волгоградская область,2,False,75000.0,90000.0,11400.0,8820.0,6576.0,4428.0,4158.0,4056.0,3780.0,3438.0,3252.0,2724.0,2718.0,2616.0,2514.0,2508.0,2466.0,2340.0,2016.0,1914.0,1890.0,1614.0,1398.0,1254.0,1110.0,1038.0,1032.0,984.0,966.0,936.0,900.0,720.0,714.0,684.0,630.0,588.0,534.0,492.0,468.0,324.0
True,0.0,Тульская область,1,False,90000.0,90000.0,11400.0,8820.0,6576.0,4428.0,4158.0,4056.0,3780.0,3438.0,3252.0,2724.0,2718.0,2616.0,2514.0,2508.0,2466.0,2340.0,2016.0,1914.0,1890.0,1614.0,1398.0,1254.0,1110.0,1038.0,1032.0,984.0,966.0,936.0,900.0,720.0,714.0,684.0,630.0,588.0,534.0,492.0,468.0,324.0
True,0.0,Костромская область,1,False,125000.0,125000.0,15833.3333,12250.0,9133.3333,6150.0,5775.0,5633.3333,5250.0,4775.0,4516.6667,3783.3333,3775.0,3633.3333,3491.6667,3483.3333,3425.0,3250.0,2800.0,2658.3333,2625.0,2241.6667,1941.6667,1741.6667,1541.6667,1441.6667,1433.3333,1366.6667,1341.6667,1300.0,1250.0,1000.0,991.6667,950.0,875.0,816.6667,741.6667,683.3333,650.0,450.0
True,0.0,Республика Крым,1,False,115000.0,115000.0,14566.6667,11270.0,8402.6667,5658.0,5313.0,5182.6667,4830.0,4393.0,4155.3333,3480.6667,3473.0,3342.6667,3212.3333,3204.6667,3151.0,2990.0,2576.0,2445.6667,2415.0,2062.3333,1786.3333,1602.3333,1418.3333,1326.3333,1318.6667,1257.3333,1234.3333,1196.0,1150.0,920.0,912.3333,874.0,805.0,751.3333,682.3333,628.6667,598.0,414.0
True,0.0,Краснодарский край,0,False,90000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,0.0,Ульяновская область,1,False,140000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,0.0,Омская область,1,False,140000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,0.0,Республика Саха (Якутия),1,False,75000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,0.0,Брянская область,1,False,90000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,0.0,Иркутская область,1,False,90000.0,90000.0,11400.0,8820.0,6576.0,4428.0,4158.0,4056.0,3780.0,3438.0,3252.0,2724.0,2718.0,2616.0,2514.0,2508.0,2466.0,2340.0,2016.0,1914.0,1890.0,1614.0,1398.0,1254.0,1110.0,1038.0,1032.0,984.0,966.0,936.0,900.0,720.0,714.0,684.0,630.0,588.0,534.0,492.0,468.0,324.0
True,0.0,Челябинская область,0,False,140000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,0.0,Кировская область,1,False,90000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,0.0,Саратовская область,2,False,120000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,0.0,Новосибирская область,0,False,140000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,0.0,Республика Карелия,1,False,75000.0,90000.0,11400.0,8820.0,6576.0,4428.0,4158.0,4056.0,3780.0,3438.0,3252.0,2724.0,2718.0,2616.0,2514.0,2508.0,2466.0,2340.0,2016.0,1914.0,1890.0,1614.0,1398.0,1254.0,1110.0,1038.0,1032.0,984.0,966.0,936.0,900.0,720.0,714.0,684.0,630.0,588.0,534.0,492.0,468.0,324.0
True,0.0,Кемеровская область,1,False,140000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
